time, power, status
3612.208, 3.29e-09, 0.00
3612.617, 3.29e-09, 0.00
3612.940, 3.86e-09, 0.00
3613.283, 3.24e-09, 0.00
3613.713, 3.20e-09, 0.00
3614.058, 3.21e-09, 0.00
3614.466, 3.78e-09, 0.00
3614.790, 3.18e-09, 0.00
3615.234, 3.21e-09, 0.00
3615.664, 3.21e-09, 0.00
3616.089, 3.20e-09, 0.00
3616.413, 3.64e-09, 0.00
3616.741, 3.87e-09, 0.00
3617.185, 3.32e-09, 0.00
3617.615, 2.87e-09, 0.00
3617.939, 2.85e-09, 0.00
3618.281, 3.24e-09, 0.00
3618.711, 3.22e-09, 0.00
3619.136, 3.50e-09, 0.00
3619.465, 3.93e-09, 0.00
3619.788, 3.71e-09, 0.00
3620.232, 3.22e-09, 0.00
3620.582, 3.62e-09, 0.00
3620.979, 4.23e-09, 0.00
3621.308, 3.76e-09, 0.00
3621.736, 3.19e-09, 0.00
3622.060, 3.81e-09, 0.00
3622.404, 2.85e-09, 0.00
3622.836, 3.06e-09, 0.00
3623.283, 2.94e-09, 0.00
3623.693, 3.04e-09, 0.00
3624.017, 2.82e-09, 0.00
3624.378, 6.54e-09, 0.00
3624.728, 4.15e-09, 0.00
3625.131, 2.79e-09, 0.00
3625.580, 3.20e-09, 0.00
3625.924, 3.82e-09, 0.00
3626.346, 2.84e-09, 0.00
3626.775, 5.54e-09, 0.00
3627.118, 4.74e-09, 0.00
3627.446, 2.84e-09, 0.00
3627.890, 2.82e-09, 0.00
3628.333, 2.93e-09, 0.00
3628.683, 2.78e-09, 0.00
3629.006, 3.79e-09, 0.00
3629.434, 3.53e-09, 0.00
3629.857, 3.25e-09, 0.00
3630.203, 3.21e-09, 0.00
3630.531, 5.00e-09, 0.00
3630.953, 2.87e-09, 0.00
3631.308, 5.41e-09, 0.00
3631.726, 3.57e-09, 0.00
3632.152, 3.04e-09, 0.00
3632.484, 2.83e-09, 0.00
3632.828, 2.78e-09, 0.00
3633.175, 3.63e-09, 0.00
3633.505, 3.35e-09, 0.00
3633.907, 3.84e-09, 0.00
3634.351, 3.25e-09, 0.00
3634.701, 3.22e-09, 0.00
3635.025, 3.88e-09, 0.00
3635.433, 3.62e-09, 0.00
3635.877, 3.32e-09, 0.00
3636.222, 3.40e-09, 0.00
3636.551, 3.81e-09, 0.00
3636.954, 3.29e-09, 0.00
3637.398, 4.56e-09, 0.00
3637.748, 2.82e-09, 0.00
3638.072, 4.19e-09, 0.00
3638.480, 3.16e-09, 0.00
3638.804, 3.79e-09, 0.00
3639.127, 3.72e-09, 0.00
3639.576, 3.56e-09, 0.00
3639.921, 3.22e-09, 0.00
3640.245, 3.86e-09, 0.00
3640.574, 3.20e-09, 0.00
3640.970, 3.87e-09, 0.00
3641.300, 3.22e-09, 0.00
3641.749, 3.20e-09, 0.00
3642.176, 3.24e-09, 0.00
3642.606, 3.52e-09, 0.00
3643.053, 3.19e-09, 0.00
3643.397, 3.22e-09, 0.00
3643.726, 3.83e-09, 0.00
3644.129, 3.30e-09, 0.00
3644.577, 3.20e-09, 0.00
3644.922, 3.43e-09, 0.00
3645.245, 3.79e-09, 0.00
3645.574, 3.57e-09, 0.00
3645.896, 3.83e-09, 0.00
3646.319, 3.47e-09, 0.00
3646.668, 3.08e-09, 0.00
3646.992, 4.09e-09, 0.00
3647.413, 3.14e-09, 0.00
3647.843, 3.64e-09, 0.00
3648.286, 3.29e-09, 0.00
3648.715, 2.85e-09, 0.00
3649.159, 3.11e-09, 0.00
3649.589, 4.07e-09, 0.00
3649.931, 3.14e-09, 0.00
3650.374, 3.18e-09, 0.00
3650.803, 3.35e-09, 0.00
3651.247, 3.42e-09, 0.00
3651.667, 3.09e-09, 0.00
3652.101, 3.14e-09, 0.00
3652.532, 3.55e-09, 0.00
3652.979, 3.25e-09, 0.00
3653.407, 3.82e-09, 0.00
3653.836, 3.84e-09, 0.00
3654.160, 3.82e-09, 0.00
3654.508, 3.58e-09, 0.00
3654.854, 4.62e-09, 0.00
3655.177, 4.05e-09, 0.00
3655.585, 3.42e-09, 0.00
3656.029, 3.39e-09, 0.00
3656.375, 3.24e-09, 0.00
3656.703, 4.21e-09, 0.00
3657.107, 3.93e-09, 0.00
3657.435, 3.82e-09, 0.00
3657.759, 3.20e-09, 0.00
3658.202, 3.42e-09, 0.00
3658.633, 2.93e-09, 0.00
3659.077, 2.85e-09, 0.00
3659.428, 3.82e-09, 0.00
3659.751, 3.82e-09, 0.00
3660.154, 3.81e-09, 0.00
3660.584, 3.18e-09, 0.00
3660.908, 3.18e-09, 0.00
3661.272, 3.88e-09, 0.00
