time, power, status
3627.147, 2.05e-09, 0.00
3627.497, 1.94e-09, 0.00
3627.900, 4.20e-09, 0.00
3628.243, 2.09e-09, 0.00
3628.673, 1.82e-09, 0.00
3629.016, 2.26e-09, 0.00
3629.344, 1.84e-09, 0.00
3629.769, 1.70e-09, 0.00
3630.111, 2.56e-09, 0.00
3630.440, 1.67e-09, 0.00
3630.883, 1.94e-09, 0.00
3631.314, 1.94e-09, 0.00
3631.738, 1.84e-09, 0.00
3632.062, 2.45e-09, 0.00
3632.409, 2.25e-09, 0.00
3632.754, 1.90e-09, 0.00
3633.157, 2.43e-09, 0.00
3633.486, 2.06e-09, 0.00
3633.929, 1.91e-09, 0.00
3634.280, 1.95e-09, 0.00
3634.603, 2.40e-09, 0.00
3635.006, 1.93e-09, 0.00
3635.436, 1.90e-09, 0.00
3635.793, 2.45e-09, 0.00
3636.202, 2.36e-09, 0.00
3636.630, 2.36e-09, 0.00
3636.973, 1.90e-09, 0.00
3637.406, 2.09e-09, 0.00
3637.830, 1.82e-09, 0.00
3638.157, 2.34e-09, 0.00
3638.485, 1.89e-09, 0.00
3638.928, 2.15e-09, 0.00
3639.357, 1.90e-09, 0.00
3639.801, 1.90e-09, 0.00
3640.145, 1.91e-09, 0.00
3640.473, 2.56e-09, 0.00
3640.876, 1.87e-09, 0.00
3641.305, 2.06e-09, 0.00
3641.748, 2.03e-09, 0.00
3642.093, 2.12e-09, 0.00
3642.421, 2.43e-09, 0.00
3642.823, 2.27e-09, 0.00
3643.266, 2.10e-09, 0.00
3643.696, 1.90e-09, 0.00
3644.120, 1.89e-09, 0.00
3644.448, 1.88e-09, 0.00
3644.771, 2.09e-09, 0.00
3645.214, 2.05e-09, 0.00
3645.643, 1.78e-09, 0.00
3646.067, 1.84e-09, 0.00
3646.427, 2.24e-09, 0.00
3646.820, 2.43e-09, 0.00
3647.164, 2.03e-09, 0.00
3647.596, 1.94e-09, 0.00
3647.942, 2.30e-09, 0.00
3648.273, 2.43e-09, 0.00
3648.677, 1.83e-09, 0.00
3649.101, 3.22e-09, 0.00
3649.430, 2.20e-09, 0.00
3649.793, 2.26e-09, 0.00
3650.117, 2.35e-09, 0.00
3650.525, 1.90e-09, 0.00
3650.849, 2.38e-09, 0.00
3651.191, 1.99e-09, 0.00
3651.541, 2.24e-09, 0.00
3651.864, 2.45e-09, 0.00
3652.273, 1.94e-09, 0.00
3652.717, 3.34e-09, 0.00
3653.161, 2.10e-09, 0.00
3653.511, 2.43e-09, 0.00
3653.914, 1.99e-09, 0.00
3654.256, 1.72e-09, 0.00
3654.607, 3.58e-09, 0.00
3655.029, 2.29e-09, 0.00
3655.459, 4.31e-09, 0.00
3655.802, 2.30e-09, 0.00
3656.239, 1.69e-09, 0.00
3656.607, 4.00e-09, 0.00
3656.938, 4.00e-09, 0.00
3657.346, 2.38e-09, 0.00
3657.672, 2.03e-09, 0.00
3658.115, 1.87e-09, 0.00
3658.548, 1.90e-09, 0.00
3658.971, 2.20e-09, 0.00
3659.300, 2.42e-09, 0.00
3659.623, 1.91e-09, 0.00
3660.066, 1.87e-09, 0.00
3660.495, 1.99e-09, 0.00
3660.938, 1.88e-09, 0.00
3661.288, 2.11e-09, 0.00
3661.611, 2.48e-09, 0.00
3662.013, 1.84e-09, 0.00
3662.441, 2.16e-09, 0.00
3662.764, 2.41e-09, 0.00
3663.087, 2.14e-09, 0.00
3663.536, 1.89e-09, 0.00
3663.881, 1.85e-09, 0.00
3664.203, 2.80e-09, 0.00
3664.611, 1.87e-09, 0.00
3665.054, 2.11e-09, 0.00
3665.484, 1.88e-09, 0.00
3665.907, 1.84e-09, 0.00
3666.231, 2.38e-09, 0.00
3666.593, 2.37e-09, 0.00
3667.003, 2.00e-09, 0.00
3667.434, 1.98e-09, 0.00
3667.781, 2.24e-09, 0.00
3668.106, 2.24e-09, 0.00
3668.517, 2.01e-09, 0.00
3668.862, 2.04e-09, 0.00
3669.185, 2.41e-09, 0.00
3669.594, 1.85e-09, 0.00
3670.037, 1.66e-09, 0.00
3670.486, 1.64e-09, 0.00
3670.910, 1.89e-09, 0.00
3671.234, 2.24e-09, 0.00
3671.562, 1.98e-09, 0.00
3672.005, 2.16e-09, 0.00
3672.435, 1.93e-09, 0.00
3672.878, 1.85e-09, 0.00
3673.308, 2.03e-09, 0.00
3673.752, 2.03e-09, 0.00
3674.096, 2.06e-09, 0.00
3674.425, 2.06e-09, 0.00
3674.828, 2.01e-09, 0.00
3675.277, 1.94e-09, 0.00
3675.701, 1.85e-09, 0.00
3676.126, 1.88e-09, 0.00
3676.454, 2.16e-09, 0.00
