time, power, status
3643.658, 7.74e-08, 0.00
3644.099, 8.91e-08, 0.00
3644.446, 8.81e-08, 0.00
3644.767, 7.77e-08, 0.00
3645.167, 1.06e-07, 0.00
3645.487, 7.85e-08, 0.00
3645.826, 9.76e-08, 0.00
3646.249, 7.81e-08, 0.00
3646.574, 9.11e-08, 0.00
3646.895, 1.01e-07, 0.00
3647.253, 7.74e-08, 0.00
3647.576, 1.02e-07, 0.00
3647.972, 7.82e-08, 0.00
3648.293, 1.02e-07, 0.00
3648.632, 9.27e-08, 0.00
3648.974, 7.76e-08, 0.00
3649.289, 1.02e-07, 0.00
3649.713, 1.05e-07, 0.00
3650.148, 9.90e-08, 0.00
3650.575, 8.82e-08, 0.00
3650.996, 9.65e-08, 0.00
3651.418, 8.77e-08, 0.00
3651.864, 8.04e-08, 0.00
3652.277, 9.98e-08, 0.00
3652.611, 1.02e-07, 0.00
3652.945, 8.23e-08, 0.00
3653.287, 9.16e-08, 0.00
3653.614, 1.01e-07, 0.00
3654.010, 8.60e-08, 0.00
3654.334, 8.60e-08, 0.00
3654.659, 8.91e-08, 0.00
3655.017, 1.04e-07, 0.00
3655.437, 8.82e-08, 0.00
3655.774, 1.62e-07, 0.00
3656.208, 8.96e-08, 0.00
3656.635, 8.77e-08, 0.00
3657.075, 8.92e-08, 0.00
3657.417, 7.92e-08, 0.00
3657.739, 1.05e-07, 0.00
3658.155, 7.82e-08, 0.00
3658.582, 9.77e-08, 0.00
3659.023, 8.79e-08, 0.00
3659.449, 9.03e-08, 0.00
3659.890, 9.40e-08, 0.00
3660.231, 7.83e-08, 0.00
3660.633, 1.02e-07, 0.00
3660.966, 7.72e-08, 0.00
3661.407, 7.71e-08, 0.00
3661.833, 8.50e-08, 0.00
3662.274, 7.76e-08, 0.00
3662.691, 7.92e-08, 0.00
3663.121, 7.91e-08, 0.00
3663.449, 1.02e-07, 0.00
3663.785, 8.86e-08, 0.00
3664.128, 7.77e-08, 0.00
3664.454, 1.03e-07, 0.00
3664.851, 7.67e-08, 0.00
3665.172, 1.02e-07, 0.00
3665.511, 8.92e-08, 0.00
3665.932, 7.64e-08, 0.00
3666.253, 1.01e-07, 0.00
3666.595, 7.77e-08, 0.00
3666.937, 9.76e-08, 0.00
3667.253, 1.02e-07, 0.00
3667.677, 1.07e-07, 0.00
3668.095, 1.01e-07, 0.00
3668.434, 1.02e-07, 0.00
3668.769, 1.02e-07, 0.00
3669.186, 8.82e-08, 0.00
3669.611, 8.81e-08, 0.00
3670.033, 8.79e-08, 0.00
3670.353, 1.02e-07, 0.00
3670.693, 8.88e-08, 0.00
3671.034, 7.85e-08, 0.00
3671.352, 1.12e-07, 0.00
3671.773, 7.76e-08, 0.00
3672.188, 7.96e-08, 0.00
3672.520, 1.02e-07, 0.00
3672.856, 1.01e-07, 0.00
3673.174, 7.59e-08, 0.00
3673.563, 1.10e-07, 0.00
3673.897, 1.22e-07, 0.00
3674.254, 1.40e-07, 0.00
3674.592, 1.14e-07, 0.00
3674.907, 1.01e-07, 0.00
3675.322, 8.72e-08, 0.00
3675.749, 8.79e-08, 0.00
3676.069, 1.02e-07, 0.00
3676.402, 8.77e-08, 0.00
3676.828, 8.98e-08, 0.00
3677.149, 1.01e-07, 0.00
3677.487, 7.71e-08, 0.00
3677.928, 8.74e-08, 0.00
3678.269, 8.38e-08, 0.00
3678.592, 1.10e-07, 0.00
3679.004, 1.01e-07, 0.00
3679.318, 1.12e-07, 0.00
3679.656, 7.82e-08, 0.00
3680.097, 8.27e-08, 0.00
3680.444, 9.55e-08, 0.00
3680.765, 8.01e-08, 0.00
3681.164, 7.78e-08, 0.00
3681.490, 1.02e-07, 0.00
3681.833, 8.82e-08, 0.00
3682.245, 9.13e-08, 0.00
3682.572, 8.16e-08, 0.00
3682.896, 1.02e-07, 0.00
3683.252, 1.02e-07, 0.00
3683.577, 9.54e-08, 0.00
3683.978, 1.06e-07, 0.00
3684.311, 1.01e-07, 0.00
3684.631, 1.02e-07, 0.00
3684.988, 8.88e-08, 0.00
3685.309, 7.77e-08, 0.00
3685.634, 7.77e-08, 0.00
3685.952, 1.04e-07, 0.00
3686.368, 7.77e-08, 0.00
3686.713, 1.02e-07, 0.00
3687.109, 1.02e-07, 0.00
3687.433, 7.76e-08, 0.00
3687.754, 7.91e-08, 0.00
3688.094, 9.21e-08, 0.00
3688.521, 7.91e-08, 0.00
3688.962, 8.79e-08, 0.00
3689.303, 7.80e-08, 0.00
3689.629, 7.80e-08, 0.00
3690.029, 8.87e-08, 0.00
3690.456, 7.75e-08, 0.00
3690.878, 8.58e-08, 0.00
