time, power, status
3601.868, 1.37e-08, 0.00
3602.191, 1.38e-08, 0.00
3602.590, 1.45e-08, 0.00
3602.926, 1.06e-08, 0.00
3603.248, 1.15e-08, 0.00
3603.603, 1.01e-08, 0.00
3603.944, 9.68e-09, 0.00
3604.270, 1.17e-08, 0.00
3604.666, 1.44e-08, 0.00
3605.002, 1.50e-08, 0.00
3605.444, 2.10e-08, 0.00
3605.781, 1.44e-08, 0.00
3606.203, 1.20e-08, 0.00
3606.539, 9.90e-09, 0.00
3606.983, 1.10e-08, 0.00
3607.330, 9.54e-09, 0.00
3607.649, 1.44e-08, 0.00
3608.074, 1.07e-08, 0.00
3608.510, 1.04e-08, 0.00
3608.928, 9.47e-09, 0.00
3609.257, 1.44e-08, 0.00
3609.593, 1.09e-08, 0.00
3610.036, 1.18e-08, 0.00
3610.444, 1.20e-08, 0.00
3610.788, 1.44e-08, 0.00
3611.112, 1.16e-08, 0.00
3611.552, 1.18e-08, 0.00
3611.892, 1.17e-08, 0.00
3612.212, 1.45e-08, 0.00
3612.633, 1.24e-08, 0.00
3613.037, 1.03e-08, 0.00
3613.354, 1.19e-08, 0.00
3613.671, 1.45e-08, 0.00
3614.034, 1.38e-08, 0.00
3614.449, 1.01e-08, 0.00
3614.871, 9.98e-09, 0.00
3615.199, 1.23e-08, 0.00
3615.555, 1.15e-08, 0.00
3615.976, 1.01e-08, 0.00
3616.320, 1.05e-08, 0.00
3616.656, 1.18e-08, 0.00
3617.058, 1.15e-08, 0.00
3617.374, 1.29e-08, 0.00
3617.711, 1.01e-08, 0.00
3618.032, 1.55e-08, 0.00
3618.369, 1.01e-08, 0.00
3618.806, 1.01e-08, 0.00
3619.230, 9.64e-09, 0.00
3619.553, 1.02e-08, 0.00
3619.889, 1.03e-08, 0.00
3620.246, 9.54e-09, 0.00
3620.576, 1.02e-08, 0.00
3620.913, 1.34e-08, 0.00
3621.238, 1.38e-08, 0.00
3621.556, 1.27e-08, 0.00
3621.955, 1.27e-08, 0.00
3622.397, 1.03e-08, 0.00
3622.834, 1.02e-08, 0.00
3623.276, 1.04e-08, 0.00
3623.712, 1.01e-08, 0.00
3624.135, 1.02e-08, 0.00
3624.471, 1.03e-08, 0.00
3624.788, 1.13e-08, 0.00
3625.229, 1.02e-08, 0.00
3625.566, 1.24e-08, 0.00
3625.983, 1.35e-08, 0.00
3626.324, 1.02e-08, 0.00
3626.660, 1.47e-08, 0.00
3627.082, 1.14e-08, 0.00
3627.418, 1.06e-08, 0.00
3627.735, 1.45e-08, 0.00
3628.097, 1.03e-08, 0.00
3628.414, 1.44e-08, 0.00
3628.749, 1.01e-08, 0.00
3629.071, 1.46e-08, 0.00
3629.490, 1.03e-08, 0.00
3629.899, 1.02e-08, 0.00
3630.233, 9.79e-09, 0.00
3630.558, 1.65e-08, 0.00
3630.916, 1.02e-08, 0.00
3631.245, 9.73e-09, 0.00
3631.649, 1.22e-08, 0.00
3631.966, 1.44e-08, 0.00
3632.307, 1.03e-08, 0.00
3632.744, 1.21e-08, 0.00
3633.171, 1.01e-08, 0.00
3633.609, 1.02e-08, 0.00
3634.051, 9.82e-09, 0.00
3634.472, 1.03e-08, 0.00
3634.909, 1.01e-08, 0.00
3635.257, 9.69e-09, 0.00
3635.580, 9.69e-09, 0.00
3635.980, 1.01e-08, 0.00
3636.422, 9.96e-09, 0.00
3636.765, 1.08e-08, 0.00
3637.166, 1.16e-08, 0.00
3637.503, 1.06e-08, 0.00
3637.940, 1.03e-08, 0.00
3638.284, 1.06e-08, 0.00
3638.619, 1.45e-08, 0.00
3639.016, 1.03e-08, 0.00
3639.338, 1.45e-08, 0.00
3639.674, 1.02e-08, 0.00
3640.034, 9.85e-09, 0.00
3640.421, 1.43e-08, 0.00
3640.757, 1.03e-08, 0.00
3641.202, 9.63e-09, 0.00
3641.545, 1.04e-08, 0.00
3641.862, 1.45e-08, 0.00
3642.285, 1.40e-08, 0.00
3642.602, 1.45e-08, 0.00
3642.938, 1.11e-08, 0.00
3643.383, 1.04e-08, 0.00
3643.801, 9.60e-09, 0.00
3644.129, 1.15e-08, 0.00
3644.465, 1.23e-08, 0.00
3644.902, 1.11e-08, 0.00
3645.245, 1.01e-08, 0.00
3645.581, 1.45e-08, 0.00
3645.977, 9.89e-09, 0.00
3646.422, 1.23e-08, 0.00
3646.863, 1.22e-08, 0.00
3647.209, 9.71e-09, 0.00
3647.529, 1.46e-08, 0.00
3647.865, 1.23e-08, 0.00
3648.187, 1.44e-08, 0.00
3648.586, 1.22e-08, 0.00
3648.923, 1.44e-08, 0.00
3649.266, 1.42e-08, 0.00
