time, power, status
3618.002, 1.39e-07, 0.00
3618.396, 1.08e-07, 0.00
3618.715, 1.23e-07, 0.00
3619.049, 1.27e-07, 0.00
3619.363, 9.95e-08, 0.00
3619.727, 1.04e-07, 0.00
3620.060, 1.22e-07, 0.00
3620.458, 1.80e-07, 0.00
3620.796, 1.40e-07, 0.00
3621.111, 1.37e-07, 0.00
3621.444, 1.01e-07, 0.00
3621.805, 1.26e-07, 0.00
3622.117, 1.33e-07, 0.00
3622.452, 1.14e-07, 0.00
3622.770, 1.68e-07, 0.00
3623.189, 1.00e-07, 0.00
3623.508, 1.39e-07, 0.00
3623.842, 9.98e-08, 0.00
3624.280, 1.19e-07, 0.00
3624.701, 1.09e-07, 0.00
3625.034, 1.38e-07, 0.00
3625.368, 1.03e-07, 0.00
3625.709, 1.21e-07, 0.00
3626.115, 1.72e-07, 0.00
3626.455, 1.02e-07, 0.00
3626.797, 1.06e-07, 0.00
3627.130, 1.38e-07, 0.00
3627.533, 1.13e-07, 0.00
3627.847, 1.38e-07, 0.00
3628.184, 1.03e-07, 0.00
3628.503, 1.38e-07, 0.00
3628.836, 1.01e-07, 0.00
3629.150, 1.38e-07, 0.00
3629.489, 1.01e-07, 0.00
3629.802, 1.71e-07, 0.00
3630.136, 1.23e-07, 0.00
3630.468, 1.46e-07, 0.00
3630.807, 1.38e-07, 0.00
3631.142, 1.09e-07, 0.00
3631.541, 1.43e-07, 0.00
3631.874, 1.15e-07, 0.00
3632.189, 1.20e-07, 0.00
3632.527, 1.25e-07, 0.00
3632.961, 1.26e-07, 0.00
3633.395, 1.05e-07, 0.00
3633.736, 1.13e-07, 0.00
3634.069, 1.39e-07, 0.00
3634.462, 1.00e-07, 0.00
3634.781, 1.37e-07, 0.00
3635.115, 9.92e-08, 0.00
3635.467, 9.98e-08, 0.00
3635.800, 1.21e-07, 0.00
3636.195, 1.39e-07, 0.00
3636.537, 1.68e-07, 0.00
3636.972, 1.28e-07, 0.00
3637.391, 1.28e-07, 0.00
3637.730, 1.05e-07, 0.00
3638.164, 1.21e-07, 0.00
3638.585, 1.25e-07, 0.00
3638.919, 1.39e-07, 0.00
3639.233, 1.13e-07, 0.00
3639.593, 1.05e-07, 0.00
3639.906, 1.46e-07, 0.00
3640.241, 1.15e-07, 0.00
3640.640, 1.38e-07, 0.00
3640.974, 1.06e-07, 0.00
3641.288, 1.39e-07, 0.00
3641.627, 1.18e-07, 0.00
3642.062, 1.01e-07, 0.00
3642.417, 1.69e-07, 0.00
3642.816, 1.29e-07, 0.00
3643.149, 1.31e-07, 0.00
3643.488, 1.01e-07, 0.00
3643.824, 1.08e-07, 0.00
3644.157, 1.38e-07, 0.00
3644.556, 1.15e-07, 0.00
3644.905, 1.02e-07, 0.00
3645.264, 1.42e-07, 0.00
3645.644, 1.03e-07, 0.00
3645.959, 1.41e-07, 0.00
3646.296, 1.26e-07, 0.00
3646.615, 1.38e-07, 0.00
3646.952, 1.07e-07, 0.00
3647.386, 1.02e-07, 0.00
3647.826, 1.00e-07, 0.00
3648.260, 1.08e-07, 0.00
3648.700, 1.00e-07, 0.00
3649.134, 1.01e-07, 0.00
3649.554, 1.11e-07, 0.00
3649.887, 1.41e-07, 0.00
3650.221, 1.19e-07, 0.00
3650.641, 1.01e-07, 0.00
3650.974, 1.26e-07, 0.00
3651.307, 1.02e-07, 0.00
3651.729, 1.23e-07, 0.00
3652.062, 1.38e-07, 0.00
3652.395, 1.21e-07, 0.00
3652.736, 1.00e-07, 0.00
3653.149, 1.38e-07, 0.00
3653.489, 1.23e-07, 0.00
3653.803, 1.25e-07, 0.00
3654.200, 1.63e-07, 0.00
3654.520, 1.18e-07, 0.00
3654.865, 1.28e-07, 0.00
3655.187, 2.05e-07, 0.00
3655.608, 1.28e-07, 0.00
3655.945, 1.22e-07, 0.00
3656.279, 9.91e-08, 0.00
3656.627, 1.20e-07, 0.00
3656.939, 1.30e-07, 0.00
3657.274, 1.01e-07, 0.00
3657.693, 1.30e-07, 0.00
3658.128, 9.97e-08, 0.00
3658.467, 1.03e-07, 0.00
3658.784, 1.41e-07, 0.00
3659.120, 1.02e-07, 0.00
3659.453, 1.48e-07, 0.00
3659.853, 1.02e-07, 0.00
3660.291, 1.09e-07, 0.00
3660.632, 1.04e-07, 0.00
3660.966, 1.26e-07, 0.00
3661.379, 9.95e-08, 0.00
3661.723, 1.06e-07, 0.00
3662.036, 1.38e-07, 0.00
3662.371, 1.67e-07, 0.00
3662.710, 1.39e-07, 0.00
3663.044, 1.30e-07, 0.00
3663.457, 9.96e-08, 0.00
3663.804, 9.96e-08, 0.00
3664.193, 9.96e-08, 0.00
3664.546, 1.24e-07, 0.00
3664.882, 1.13e-07, 0.00
3665.195, 1.37e-07, 0.00
3665.618, 1.72e-07, 0.00
3665.956, 1.38e-07, 0.00
3666.289, 1.02e-07, 0.00
3666.629, 1.66e-07, 0.00
3666.963, 1.30e-07, 0.00
3667.296, 1.32e-07, 0.00
