time, power, status
1223.620, 1.31e-08, 0.00
1223.947, 1.74e-08, 0.00
1224.271, 1.36e-08, 0.00
1224.632, 1.24e-08, 0.00
1224.957, 1.77e-08, 0.00
1225.358, 1.22e-08, 0.00
1225.678, 1.77e-08, 0.00
1226.023, 1.24e-08, 0.00
1226.364, 1.26e-08, 0.00
1226.685, 1.79e-08, 0.00
1227.109, 1.26e-08, 0.00
1227.451, 1.27e-08, 0.00
1227.771, 1.79e-08, 0.00
1228.177, 1.22e-08, 0.00
1228.497, 1.80e-08, 0.00
1228.837, 1.24e-08, 0.00
1229.184, 1.27e-08, 0.00
1229.505, 1.80e-08, 0.00
1229.909, 1.24e-08, 0.00
1230.230, 1.78e-08, 0.00
1230.570, 1.26e-08, 0.00
1230.997, 1.28e-08, 0.00
1231.437, 1.38e-08, 0.00
1231.850, 1.46e-08, 0.00
1232.184, 1.78e-08, 0.00
1232.506, 1.25e-08, 0.00
1232.955, 1.22e-08, 0.00
1233.298, 1.31e-08, 0.00
1233.622, 1.77e-08, 0.00
1234.028, 1.25e-08, 0.00
1234.450, 1.19e-08, 0.00
1234.771, 1.94e-08, 0.00
1235.096, 1.22e-08, 0.00
1235.458, 1.45e-08, 0.00
1235.778, 1.78e-08, 0.00
1236.186, 1.25e-08, 0.00
1236.507, 1.79e-08, 0.00
1236.847, 2.47e-08, 0.00
1237.293, 1.64e-08, 0.00
1237.635, 1.11e-08, 0.00
1237.980, 2.66e-08, 0.00
1238.301, 2.66e-08, 0.00
1238.721, 1.35e-08, 0.00
1239.069, 1.33e-08, 0.00
1239.389, 1.79e-08, 0.00
1239.790, 1.31e-08, 0.00
1240.116, 1.78e-08, 0.00
1240.456, 1.27e-08, 0.00
1240.883, 1.26e-08, 0.00
1241.325, 1.27e-08, 0.00
1241.787, 1.35e-08, 0.00
1242.193, 1.24e-08, 0.00
1242.618, 1.25e-08, 0.00
1242.945, 1.77e-08, 0.00
1243.270, 1.22e-08, 0.00
1243.631, 1.33e-08, 0.00
1243.958, 1.77e-08, 0.00
1244.357, 1.27e-08, 0.00
1244.697, 1.77e-08, 0.00
1245.044, 1.78e-08, 0.00
1245.445, 1.40e-08, 0.00
1245.765, 1.72e-08, 0.00
1246.111, 1.21e-08, 0.00
1246.452, 1.24e-08, 0.00
1246.773, 1.79e-08, 0.00
1247.178, 1.24e-08, 0.00
1247.499, 1.78e-08, 0.00
1247.839, 1.21e-08, 0.00
1248.186, 1.21e-08, 0.00
1248.507, 1.78e-08, 0.00
1248.912, 1.28e-08, 0.00
1249.233, 1.79e-08, 0.00
1249.573, 1.27e-08, 0.00
1249.999, 1.32e-08, 0.00
1250.440, 1.31e-08, 0.00
1250.866, 1.26e-08, 0.00
1251.301, 1.47e-08, 0.00
1251.729, 1.22e-08, 0.00
1252.176, 1.53e-08, 0.00
1252.602, 1.28e-08, 0.00
1253.033, 1.42e-08, 0.00
1253.474, 1.31e-08, 0.00
1253.817, 1.25e-08, 0.00
1254.143, 1.78e-08, 0.00
1254.544, 1.25e-08, 0.00
1254.971, 1.32e-08, 0.00
1255.292, 1.78e-08, 0.00
1255.632, 1.22e-08, 0.00
1256.060, 1.21e-08, 0.00
1256.400, 1.40e-08, 0.00
1256.721, 1.61e-08, 0.00
1257.089, 1.80e-08, 0.00
1257.489, 1.59e-08, 0.00
1257.830, 1.59e-08, 0.00
1258.178, 1.12e-08, 0.00
1258.496, 1.94e-08, 0.00
1258.924, 1.41e-08, 0.00
1259.266, 1.21e-08, 0.00
1259.587, 1.77e-08, 0.00
1259.993, 1.40e-08, 0.00
1260.334, 1.87e-08, 0.00
1260.676, 1.75e-08, 0.00
1261.082, 1.31e-08, 0.00
1261.434, 1.32e-08, 0.00
1261.765, 1.78e-08, 0.00
1262.171, 1.30e-08, 0.00
1262.494, 1.26e-08, 0.00
1262.835, 1.75e-08, 0.00
1263.265, 1.27e-08, 0.00
1263.706, 1.27e-08, 0.00
1264.054, 1.24e-08, 0.00
1264.374, 1.33e-08, 0.00
1264.794, 1.25e-08, 0.00
1265.141, 1.27e-08, 0.00
1265.462, 1.27e-08, 0.00
1265.867, 1.10e-08, 0.00
1266.207, 1.54e-08, 0.00
1266.568, 1.54e-08, 0.00
1266.974, 2.05e-08, 0.00
1267.314, 1.82e-08, 0.00
1267.754, 2.20e-08, 0.00
1268.102, 1.58e-08, 0.00
1268.521, 1.11e-08, 0.00
1268.949, 1.67e-08, 0.00
1269.288, 1.14e-08, 0.00
1269.630, 2.08e-08, 0.00
1270.055, 1.77e-08, 0.00
1270.477, 2.19e-08, 0.00
1270.816, 1.77e-08, 0.00
