time, power, status
-4442.692, 1.59e-09, 0.00
-4442.349, 1.41e-09, 0.00
-4441.925, 1.35e-09, 0.00
-4441.596, 1.63e-09, 0.00
-4441.232, 1.38e-09, 0.00
-4440.828, 1.20e-09, 0.00
-4440.499, 1.45e-09, 0.00
-4440.156, 1.43e-09, 0.00
-4439.811, 1.26e-09, 0.00
-4439.403, 1.43e-09, 0.00
-4439.079, 1.43e-09, 0.00
-4438.630, 1.31e-09, 0.00
-4438.206, 1.20e-09, 0.00
-4437.882, 1.17e-09, 0.00
-4437.554, 1.36e-09, 0.00
-4437.110, 1.27e-09, 0.00
-4436.681, 1.25e-09, 0.00
-4436.236, 1.21e-09, 0.00
-4435.812, 1.24e-09, 0.00
-4435.363, 1.22e-09, 0.00
-4434.919, 1.24e-09, 0.00
-4434.489, 1.16e-09, 0.00
-4434.046, 1.24e-09, 0.00
-4433.603, 1.19e-09, 0.00
-4433.262, 1.19e-09, 0.00
-4432.850, 1.56e-09, 0.00
-4432.502, 1.57e-09, 0.00
-4432.075, 1.49e-09, 0.00
-4431.751, 1.17e-09, 0.00
-4431.299, 1.27e-09, 0.00
-4430.876, 1.41e-09, 0.00
-4430.547, 1.47e-09, 0.00
-4430.184, 1.64e-09, 0.00
-4429.762, 1.14e-09, 0.00
-4429.333, 1.17e-09, 0.00
-4428.889, 1.24e-09, 0.00
-4428.539, 1.27e-09, 0.00
-4428.197, 1.48e-09, 0.00
-4427.775, 1.38e-09, 0.00
-4427.425, 1.41e-09, 0.00
-4427.004, 1.24e-09, 0.00
-4426.593, 1.28e-09, 0.00
-4426.270, 1.24e-09, 0.00
-4425.827, 1.20e-09, 0.00
-4425.378, 1.28e-09, 0.00
-4424.934, 1.37e-09, 0.00
-4424.505, 2.46e-09, 0.00
-4424.163, 1.78e-09, 0.00
-4423.821, 1.52e-09, 0.00
-4423.471, 1.26e-09, 0.00
-4423.053, 1.46e-09, 0.00
-4422.698, 1.93e-09, 0.00
-4422.272, 1.24e-09, 0.00
-4421.847, 1.22e-09, 0.00
-4421.493, 1.14e-09, 0.00
-4421.170, 1.42e-09, 0.00
-4420.766, 1.26e-09, 0.00
-4420.419, 2.34e-09, 0.00
-4420.073, 1.49e-09, 0.00
-4419.666, 1.42e-09, 0.00
-4419.322, 1.31e-09, 0.00
-4418.898, 1.45e-09, 0.00
-4418.569, 1.38e-09, 0.00
-4418.246, 1.21e-09, 0.00
-4417.882, 1.35e-09, 0.00
-4417.554, 1.54e-09, 0.00
-4417.151, 1.21e-09, 0.00
-4416.702, 1.12e-09, 0.00
-4416.357, 1.42e-09, 0.00
-4416.033, 1.42e-09, 0.00
-4415.625, 1.28e-09, 0.00
-4415.182, 1.20e-09, 0.00
-4414.757, 1.52e-09, 0.00
-4414.428, 1.45e-09, 0.00
-4414.085, 1.46e-09, 0.00
-4413.741, 1.26e-09, 0.00
-4413.339, 1.45e-09, 0.00
-4413.010, 1.30e-09, 0.00
-4412.561, 1.20e-09, 0.00
-4412.214, 1.21e-09, 0.00
-4411.889, 1.19e-09, 0.00
-4411.478, 1.48e-09, 0.00
-4411.034, 1.53e-09, 0.00
-4410.605, 1.37e-09, 0.00
-4410.162, 1.21e-09, 0.00
-4409.738, 1.64e-09, 0.00
-4409.409, 2.08e-09, 0.00
-4409.087, 2.27e-09, 0.00
-4408.638, 1.35e-09, 0.00
-4408.315, 1.58e-09, 0.00
-4407.973, 1.22e-09, 0.00
-4407.644, 1.53e-09, 0.00
-4407.301, 1.27e-09, 0.00
-4406.858, 1.24e-09, 0.00
-4406.429, 1.26e-09, 0.00
-4405.986, 1.24e-09, 0.00
-4405.556, 2.42e-09, 0.00
-4405.214, 1.47e-09, 0.00
-4404.891, 1.36e-09, 0.00
-4404.563, 1.35e-09, 0.00
-4404.120, 1.26e-09, 0.00
-4403.756, 1.96e-09, 0.00
-4403.427, 1.24e-09, 0.00
-4403.012, 1.25e-09, 0.00
-4402.575, 1.28e-09, 0.00
-4402.250, 1.52e-09, 0.00
-4401.904, 1.33e-09, 0.00
-4401.470, 1.25e-09, 0.00
-4401.027, 1.20e-09, 0.00
-4400.597, 1.15e-09, 0.00
-4400.153, 1.33e-09, 0.00
-4399.728, 1.19e-09, 0.00
-4399.279, 1.22e-09, 0.00
-4398.854, 1.21e-09, 0.00
-4398.526, 1.45e-09, 0.00
-4398.202, 1.17e-09, 0.00
-4397.839, 1.37e-09, 0.00
-4397.510, 1.37e-09, 0.00
-4397.107, 1.37e-09, 0.00
-4396.677, 1.26e-09, 0.00
-4396.253, 1.46e-09, 0.00
-4395.828, 1.43e-09, 0.00
-4395.499, 1.26e-09, 0.00
-4395.156, 1.32e-09, 0.00
-4394.707, 1.26e-09, 0.00
-4394.283, 1.46e-09, 0.00
-4393.839, 1.19e-09, 0.00
-4393.409, 1.45e-09, 0.00
-4392.985, 1.21e-09, 0.00
