time, power, status
11.077, 1.15e-07, 0.00
11.493, 8.77e-08, 0.00
11.923, 8.64e-08, 0.00
12.265, 9.09e-08, 0.00
12.587, 8.90e-08, 0.00
13.006, 1.06e-07, 0.00
13.423, 8.63e-08, 0.00
13.831, 8.84e-08, 0.00
14.151, 8.81e-08, 0.00
14.509, 1.00e-07, 0.00
14.911, 8.63e-08, 0.00
15.231, 8.80e-08, 0.00
15.556, 8.65e-08, 0.00
15.877, 1.01e-07, 0.00
16.234, 8.66e-08, 0.00
16.639, 8.65e-08, 0.00
17.076, 1.01e-07, 0.00
17.514, 8.79e-08, 0.00
17.861, 9.40e-08, 0.00
18.182, 1.02e-07, 0.00
18.523, 8.75e-08, 0.00
18.844, 8.75e-08, 0.00
19.179, 1.68e-07, 0.00
19.575, 8.90e-08, 0.00
19.921, 8.76e-08, 0.00
20.264, 9.34e-08, 0.00
20.587, 1.00e-07, 0.00
21.007, 8.64e-08, 0.00
21.353, 8.76e-08, 0.00
21.676, 1.02e-07, 0.00
22.092, 8.80e-08, 0.00
22.514, 8.81e-08, 0.00
22.960, 9.43e-08, 0.00
23.382, 8.76e-08, 0.00
23.708, 8.77e-08, 0.00
24.048, 1.02e-07, 0.00
24.466, 1.03e-07, 0.00
24.805, 9.21e-08, 0.00
25.141, 1.02e-07, 0.00
25.480, 8.86e-08, 0.00
25.803, 1.01e-07, 0.00
26.219, 8.81e-08, 0.00
26.646, 8.03e-08, 0.00
27.087, 8.79e-08, 0.00
27.508, 8.84e-08, 0.00
27.956, 1.02e-07, 0.00
28.374, 8.93e-08, 0.00
28.700, 8.98e-08, 0.00
29.040, 8.88e-08, 0.00
29.382, 7.78e-08, 0.00
29.778, 1.02e-07, 0.00
30.121, 8.88e-08, 0.00
30.463, 8.84e-08, 0.00
30.789, 1.02e-07, 0.00
31.186, 8.77e-08, 0.00
31.596, 8.67e-08, 0.00
31.917, 8.82e-08, 0.00
32.256, 9.26e-08, 0.00
32.583, 9.05e-08, 0.00
32.903, 1.05e-07, 0.00
33.321, 1.13e-07, 0.00
33.640, 1.01e-07, 0.00
33.973, 8.97e-08, 0.00
34.394, 1.14e-07, 0.00
34.714, 8.65e-08, 0.00
35.034, 8.33e-08, 0.00
35.471, 8.35e-08, 0.00
35.820, 8.85e-08, 0.00
36.140, 8.77e-08, 0.00
36.545, 1.15e-07, 0.00
36.859, 8.59e-08, 0.00
37.179, 8.28e-08, 0.00
37.542, 1.27e-07, 0.00
37.938, 1.02e-07, 0.00
38.252, 1.15e-07, 0.00
38.695, 1.03e-07, 0.00
39.041, 8.79e-08, 0.00
39.468, 1.23e-07, 0.00
39.789, 1.14e-07, 0.00
40.229, 9.02e-08, 0.00
40.677, 1.79e-07, 0.00
40.994, 8.82e-08, 0.00
41.334, 8.82e-08, 0.00
41.761, 1.51e-07, 0.00
42.114, 1.16e-07, 0.00
42.537, 8.66e-08, 0.00
42.880, 9.24e-08, 0.00
43.200, 8.65e-08, 0.00
43.625, 8.70e-08, 0.00
43.967, 8.82e-08, 0.00
44.304, 1.01e-07, 0.00
44.706, 9.42e-08, 0.00
45.144, 9.89e-08, 0.00
45.571, 9.73e-08, 0.00
45.892, 1.02e-07, 0.00
46.225, 8.81e-08, 0.00
46.652, 8.59e-08, 0.00
46.991, 1.13e-07, 0.00
47.328, 8.79e-08, 0.00
47.733, 1.06e-07, 0.00
48.067, 1.01e-07, 0.00
48.400, 8.97e-08, 0.00
48.805, 8.76e-08, 0.00
