time, power, status
10.650, 1.14e-07, 0.00
11.009, 7.70e-08, 0.00
11.417, 5.71e-08, 0.00
11.839, 6.76e-08, 0.00
12.179, 5.70e-08, 0.00
12.526, 7.90e-08, 0.00
12.945, 7.39e-08, 0.00
13.372, 7.87e-08, 0.00
13.712, 7.74e-08, 0.00
14.033, 7.74e-08, 0.00
14.478, 1.10e-07, 0.00
14.812, 8.14e-08, 0.00
15.133, 8.14e-08, 0.00
15.500, 7.88e-08, 0.00
15.919, 5.92e-08, 0.00
16.346, 6.25e-08, 0.00
16.787, 6.30e-08, 0.00
17.209, 5.68e-08, 0.00
17.573, 1.08e-07, 0.00
17.989, 5.67e-08, 0.00
18.416, 6.19e-08, 0.00
18.737, 8.46e-08, 0.00
19.077, 6.51e-08, 0.00
19.495, 6.83e-08, 0.00
19.823, 8.33e-08, 0.00
20.163, 7.04e-08, 0.00
20.592, 7.01e-08, 0.00
20.914, 6.35e-08, 0.00
21.262, 7.14e-08, 0.00
21.603, 6.23e-08, 0.00
21.921, 7.55e-08, 0.00
22.348, 7.11e-08, 0.00
22.769, 6.23e-08, 0.00
23.090, 8.37e-08, 0.00
23.434, 6.25e-08, 0.00
23.776, 7.33e-08, 0.00
24.094, 8.43e-08, 0.00
24.501, 6.17e-08, 0.00
24.822, 8.34e-08, 0.00
25.161, 6.62e-08, 0.00
25.508, 6.35e-08, 0.00
25.908, 8.43e-08, 0.00
26.252, 6.20e-08, 0.00
26.595, 5.77e-08, 0.00
26.915, 9.02e-08, 0.00
27.321, 8.04e-08, 0.00
27.661, 5.65e-08, 0.00
28.101, 6.77e-08, 0.00
28.528, 6.76e-08, 0.00
28.969, 5.98e-08, 0.00
29.388, 6.18e-08, 0.00
29.817, 7.60e-08, 0.00
30.139, 8.43e-08, 0.00
30.468, 8.42e-08, 0.00
30.910, 1.51e-07, 0.00
31.252, 8.14e-08, 0.00
31.594, 8.11e-08, 0.00
32.013, 7.92e-08, 0.00
32.339, 9.12e-08, 0.00
32.761, 6.33e-08, 0.00
33.082, 8.44e-08, 0.00
33.427, 6.24e-08, 0.00
33.769, 6.02e-08, 0.00
34.109, 7.20e-08, 0.00
34.435, 7.39e-08, 0.00
34.854, 5.71e-08, 0.00
35.194, 1.07e-07, 0.00
35.615, 5.71e-08, 0.00
36.057, 6.70e-08, 0.00
36.484, 6.35e-08, 0.00
36.804, 8.37e-08, 0.00
37.144, 6.15e-08, 0.00
37.571, 5.65e-08, 0.00
37.892, 8.39e-08, 0.00
38.232, 6.17e-08, 0.00
38.579, 6.24e-08, 0.00
38.970, 8.43e-08, 0.00
39.323, 6.51e-08, 0.00
39.666, 6.78e-08, 0.00
39.984, 6.15e-08, 0.00
40.395, 1.11e-07, 0.00
40.731, 8.17e-08, 0.00
41.071, 8.49e-08, 0.00
41.418, 9.14e-08, 0.00
41.837, 6.24e-08, 0.00
42.179, 6.20e-08, 0.00
42.505, 8.40e-08, 0.00
42.924, 6.54e-08, 0.00
43.271, 6.30e-08, 0.00
43.591, 8.43e-08, 0.00
43.991, 6.25e-08, 0.00
44.317, 8.40e-08, 0.00
44.657, 6.22e-08, 0.00
44.998, 6.31e-08, 0.00
45.324, 8.93e-08, 0.00
