Wavelength (nm), Intensity
4.377165066134234621e+02,1.190000000000000000e+03
4.379791631696128320e+02,1.212000000000000000e+03
4.382418100542495836e+02,1.221000000000000000e+03
4.385044472673075120e+02,1.205000000000000000e+03
4.387670748087605830e+02,1.190000000000000000e+03
4.390296926785826486e+02,1.195000000000000000e+03
4.392923008767476745e+02,1.164000000000000000e+03
4.395548994032296832e+02,1.177000000000000000e+03
4.398174882580024132e+02,1.145000000000000000e+03
4.400800674410399438e+02,1.165000000000000000e+03
4.403426369523160702e+02,1.170000000000000000e+03
4.406051967918048149e+02,1.171000000000000000e+03
4.408677469594800300e+02,1.146000000000000000e+03
4.411302874553156812e+02,1.176000000000000000e+03
4.413928182792856774e+02,1.186000000000000000e+03
4.416553394313638137e+02,1.167000000000000000e+03
4.419178509115242832e+02,1.145000000000000000e+03
4.421803527197407107e+02,1.184000000000000000e+03
4.424428448559872322e+02,1.189000000000000000e+03
4.427053273202376431e+02,1.186000000000000000e+03
4.429678001124659090e+02,1.159000000000000000e+03
4.432302632326459388e+02,1.186000000000000000e+03
4.434927166807516983e+02,1.175000000000000000e+03
4.437551604567570394e+02,1.176000000000000000e+03
4.440175945606359278e+02,1.146000000000000000e+03
4.442800189923623293e+02,1.180000000000000000e+03
4.445424337519100391e+02,1.154000000000000000e+03
4.448048388392530228e+02,1.163000000000000000e+03
4.450672342543652462e+02,1.138000000000000000e+03
4.453296199972206182e+02,1.157000000000000000e+03
4.455919960677930476e+02,1.139000000000000000e+03
4.458543624660563864e+02,1.162000000000000000e+03
4.461167191919847710e+02,1.157000000000000000e+03
4.463790662455517690e+02,1.186000000000000000e+03
4.466414036267316305e+02,1.159000000000000000e+03
4.469037313354980938e+02,1.174000000000000000e+03
4.471660493718250677e+02,1.155000000000000000e+03
4.474283577356867454e+02,1.183000000000000000e+03
4.476906564270566378e+02,1.153000000000000000e+03
4.479529454459089948e+02,1.189000000000000000e+03
4.482152247922174979e+02,1.155000000000000000e+03
4.484774944659562834e+02,1.174000000000000000e+03
4.487397544670990328e+02,1.176000000000000000e+03
4.490020047956199960e+02,1.172000000000000000e+03
4.492642454514926840e+02,1.147000000000000000e+03
4.495264764346912898e+02,1.179000000000000000e+03
4.497886977451897224e+02,1.165000000000000000e+03
4.500509093829617768e+02,1.218000000000000000e+03
4.503131113479815895e+02,1.146000000000000000e+03
4.505753036402228418e+02,1.168000000000000000e+03
4.508374862596596131e+02,1.166000000000000000e+03
4.510996592062655850e+02,1.179000000000000000e+03
4.513618224800150642e+02,1.154000000000000000e+03
4.516239760808816186e+02,1.168000000000000000e+03
4.518861200088392707e+02,1.160000000000000000e+03
4.521482542638620998e+02,1.174000000000000000e+03
4.524103788459238444e+02,1.170000000000000000e+03
4.526724937549985839e+02,1.204000000000000000e+03
4.529345989910599997e+02,1.157000000000000000e+03
4.531966945540822849e+02,1.165000000000000000e+03
4.534587804440391210e+02,1.149000000000000000e+03
4.537208566609045306e+02,1.163000000000000000e+03
4.539829232046525362e+02,1.168000000000000000e+03
4.542449800752568194e+02,1.162000000000000000e+03
4.545070272726915732e+02,1.129000000000000000e+03
4.547690647969304791e+02,1.146000000000000000e+03
4.550310926479477303e+02,1.172000000000000000e+03
4.552931108257168944e+02,1.185000000000000000e+03
4.555551193302122215e+02,1.141000000000000000e+03
4.558171181614073362e+02,1.160000000000000000e+03
4.560791073192763179e+02,1.133000000000000000e+03
4.563410868037931891e+02,1.165000000000000000e+03
4.566030566149316883e+02,1.151000000000000000e+03
4.568650167526658947e+02,1.168000000000000000e+03
4.571269672169694900e+02,1.133000000000000000e+03
4.573889080078167240e+02,1.171000000000000000e+03
4.576508391251812213e+02,1.165000000000000000e+03
4.579127605690370615e+02,1.186000000000000000e+03
4.581746723393580396e+02,1.156000000000000000e+03
4.584365744361181783e+02,1.176000000000000000e+03
4.586984668592915000e+02,1.158000000000000000e+03
4.589603496088516295e+02,1.166000000000000000e+03
4.592222226847728166e+02,1.144000000000000000e+03
4.594840860870286861e+02,1.172000000000000000e+03
4.597459398155934309e+02,1.155000000000000000e+03
4.600077838704406759e+02,1.178000000000000000e+03
4.602696182515445571e+02,1.175000000000000000e+03
4.605314429588789835e+02,1.171000000000000000e+03
4.607932579924178071e+02,1.144000000000000000e+03
4.610550633521350505e+02,1.165000000000000000e+03
4.613168590380043952e+02,1.158000000000000000e+03
4.615786450500000342e+02,1.218000000000000000e+03
4.618404213880957059e+02,1.160000000000000000e+03
4.621021880522654897e+02,1.163000000000000000e+03
4.623639450424830670e+02,1.154000000000000000e+03
4.626256923587225742e+02,1.181000000000000000e+03
4.628874300009579201e+02,1.179000000000000000e+03
4.631491579691628999e+02,1.174000000000000000e+03
4.634108762633115930e+02,1.142000000000000000e+03
4.636725848833776809e+02,1.166000000000000000e+03
4.639342838293354134e+02,1.164000000000000000e+03
4.641959731011583585e+02,1.181000000000000000e+03
4.644576526988207092e+02,1.145000000000000000e+03
4.647193226222962039e+02,1.168000000000000000e+03
4.649809828715588083e+02,1.179000000000000000e+03
4.652426334465826017e+02,1.205000000000000000e+03
4.655042743473413225e+02,1.147000000000000000e+03
4.657659055738089364e+02,1.151000000000000000e+03
4.660275271259593524e+02,1.129000000000000000e+03
4.662891390037665929e+02,1.170000000000000000e+03
4.665507412072043962e+02,1.162000000000000000e+03
4.668123337362467851e+02,1.168000000000000000e+03
4.670739165908677251e+02,1.134000000000000000e+03
4.673354897710410683e+02,1.155000000000000000e+03
4.675970532767407803e+02,1.147000000000000000e+03
4.678586071079407134e+02,1.185000000000000000e+03
4.681201512646148899e+02,1.154000000000000000e+03
4.683816857467371051e+02,1.174000000000000000e+03
4.686432105542813815e+02,1.193000000000000000e+03
4.689047256872215712e+02,1.199000000000000000e+03
4.691662311455315262e+02,1.143000000000000000e+03
4.694277269291854964e+02,1.183000000000000000e+03
4.696892130381569928e+02,1.167000000000000000e+03
4.699506894724202084e+02,1.170000000000000000e+03
4.702121562319488817e+02,1.150000000000000000e+03
4.704736133167170919e+02,1.161000000000000000e+03
4.707350607266986344e+02,1.139000000000000000e+03
4.709964984618675885e+02,1.142000000000000000e+03
4.712579265221975788e+02,1.135000000000000000e+03
4.715193449076627985e+02,1.172000000000000000e+03
4.717807536182371564e+02,1.158000000000000000e+03
4.720421526538943908e+02,1.159000000000000000e+03
4.723035420146086381e+02,1.155000000000000000e+03
4.725649217003535796e+02,1.165000000000000000e+03
4.728262917111034085e+02,1.137000000000000000e+03
4.730876520468317494e+02,1.167000000000000000e+03
4.733490027075127387e+02,1.128000000000000000e+03
4.736103436931202850e+02,1.152000000000000000e+03
4.738716750036281269e+02,1.153000000000000000e+03
4.741329966390105142e+02,1.155000000000000000e+03
4.743943085992410147e+02,1.159000000000000000e+03
4.746556108842938215e+02,1.184000000000000000e+03
4.749169034941425593e+02,1.187000000000000000e+03
4.751781864287614781e+02,1.189000000000000000e+03
4.754394596881242592e+02,1.122000000000000000e+03
4.757007232722048684e+02,1.160000000000000000e+03
4.759619771809773852e+02,1.159000000000000000e+03
4.762232214144154909e+02,1.159000000000000000e+03
4.764844559724933220e+02,1.151000000000000000e+03
4.767456808551846166e+02,1.201000000000000000e+03
4.770068960624634542e+02,1.183000000000000000e+03
4.772681015943035732e+02,1.178000000000000000e+03
4.775292974506791097e+02,1.142000000000000000e+03
4.777904836315638022e+02,1.165000000000000000e+03
4.780516601369316163e+02,1.159000000000000000e+03
4.783128269667565746e+02,1.192000000000000000e+03
4.785739841210124723e+02,1.165000000000000000e+03
4.788351315996733319e+02,1.182000000000000000e+03
4.790962694027129487e+02,1.146000000000000000e+03
4.793573975301054020e+02,1.138000000000000000e+03
4.796185159818243733e+02,1.143000000000000000e+03
4.798796247578439989e+02,1.148000000000000000e+03
4.801407238581381876e+02,1.127000000000000000e+03
4.804018132826807914e+02,1.161000000000000000e+03
4.806628930314457193e+02,1.163000000000000000e+03
4.809239631044068801e+02,1.171000000000000000e+03
4.811850235015382964e+02,1.162000000000000000e+03
4.814460742228137633e+02,1.162000000000000000e+03
4.817071152682073603e+02,1.130000000000000000e+03
4.819681466376927688e+02,1.174000000000000000e+03
4.822291683312440114e+02,1.167000000000000000e+03
4.824901803488352243e+02,1.178000000000000000e+03
4.827511826904399754e+02,1.159000000000000000e+03
4.830121753560325715e+02,1.152000000000000000e+03
4.832731583455865234e+02,1.179000000000000000e+03
4.835341316590760243e+02,1.180000000000000000e+03
4.837950952964748694e+02,1.170000000000000000e+03
4.840560492577570244e+02,1.201000000000000000e+03
4.843169935428963981e+02,1.176000000000000000e+03
4.845779281518668995e+02,1.180000000000000000e+03
4.848388530846425510e+02,1.161000000000000000e+03
4.850997683411971479e+02,1.186000000000000000e+03
4.853606739215047128e+02,1.151000000000000000e+03
4.856215698255389839e+02,1.164000000000000000e+03
4.858824560532741543e+02,1.129000000000000000e+03
4.861433326046839056e+02,1.179000000000000000e+03
4.864041994797421467e+02,1.184000000000000000e+03
4.866650566784231273e+02,1.192000000000000000e+03
4.869259042007003586e+02,1.165000000000000000e+03
4.871867420465480336e+02,1.212000000000000000e+03
4.874475702159398907e+02,1.166000000000000000e+03
4.877083887088500092e+02,1.163000000000000000e+03
4.879691975252522411e+02,1.170000000000000000e+03
4.882299966651204954e+02,1.203000000000000000e+03
4.884907861284286810e+02,1.180000000000000000e+03
4.887515659151506497e+02,1.203000000000000000e+03
4.890123360252605949e+02,1.172000000000000000e+03
4.892730964587320841e+02,1.172000000000000000e+03
4.895338472155393106e+02,1.178000000000000000e+03
4.897945882956560126e+02,1.194000000000000000e+03
4.900553196990562697e+02,1.166000000000000000e+03
4.903160414257138768e+02,1.197000000000000000e+03
4.905767534756028567e+02,1.189000000000000000e+03
4.908374558486969477e+02,1.185000000000000000e+03
4.910981485449701722e+02,1.158000000000000000e+03
4.913588315643966098e+02,1.194000000000000000e+03
4.916195049069498850e+02,1.186000000000000000e+03
4.918801685726042479e+02,1.213000000000000000e+03
4.921408225613333229e+02,1.157000000000000000e+03
4.924014668731111897e+02,1.185000000000000000e+03
4.926621015079117001e+02,1.189000000000000000e+03
4.929227264657087630e+02,1.183000000000000000e+03
4.931833417464764580e+02,1.173000000000000000e+03
4.934439473501884663e+02,1.198000000000000000e+03
4.937045432768189244e+02,1.194000000000000000e+03
4.939651295263416273e+02,1.177000000000000000e+03
4.942257060987304840e+02,1.190000000000000000e+03
4.944862729939594601e+02,1.211000000000000000e+03
4.947468302120025783e+02,1.179000000000000000e+03
4.950073777528334631e+02,1.185000000000000000e+03
4.952679156164263077e+02,1.164000000000000000e+03
4.955284438027550209e+02,1.160000000000000000e+03
4.957889623117932842e+02,1.154000000000000000e+03
4.960494711435152908e+02,1.170000000000000000e+03
4.963099702978948358e+02,1.146000000000000000e+03
4.965704597749059417e+02,1.160000000000000000e+03
4.968309395745222901e+02,1.156000000000000000e+03
4.970914096967180740e+02,1.181000000000000000e+03
4.973518701414669181e+02,1.153000000000000000e+03
4.976123209087430155e+02,1.180000000000000000e+03
4.978727619985202750e+02,1.161000000000000000e+03
4.981331934107723782e+02,1.188000000000000000e+03
4.983936151454735182e+02,1.164000000000000000e+03
4.986540272025974332e+02,1.183000000000000000e+03
4.989144295821181458e+02,1.164000000000000000e+03
4.991748222840094513e+02,1.187000000000000000e+03
4.994352053082453153e+02,1.144000000000000000e+03
4.996955786547998741e+02,1.154000000000000000e+03
4.999559423236466955e+02,1.143000000000000000e+03
5.002162963147600863e+02,1.142000000000000000e+03
5.004766406281135573e+02,1.135000000000000000e+03
5.007369752636813018e+02,1.177000000000000000e+03
5.009973002214371149e+02,1.163000000000000000e+03
5.012576155013550192e+02,1.177000000000000000e+03
5.015179211034088098e+02,1.179000000000000000e+03
5.017782170275724525e+02,1.194000000000000000e+03
5.020385032738199698e+02,1.166000000000000000e+03
5.022987798421251568e+02,1.175000000000000000e+03
5.025590467324620931e+02,1.146000000000000000e+03
5.028193039448044601e+02,1.177000000000000000e+03
5.030795514791263940e+02,1.175000000000000000e+03
5.033397893354015764e+02,1.167000000000000000e+03
5.036000175136042571e+02,1.157000000000000000e+03
5.038602360137080041e+02,1.157000000000000000e+03
5.041204448356869534e+02,1.158000000000000000e+03
5.043806439795151277e+02,1.164000000000000000e+03
5.046408334451660949e+02,1.124000000000000000e+03
5.049010132326141616e+02,1.162000000000000000e+03
5.051611833418329525e+02,1.144000000000000000e+03
5.054213437727965470e+02,1.172000000000000000e+03
5.056814945254787403e+02,1.134000000000000000e+03
5.059416355998534982e+02,1.175000000000000000e+03
5.062017669958949568e+02,1.158000000000000000e+03
5.064618887135766840e+02,1.152000000000000000e+03
5.067220007528728729e+02,1.145000000000000000e+03
5.069821031137572618e+02,1.172000000000000000e+03
5.072421957962039869e+02,1.151000000000000000e+03
5.075022788001866729e+02,1.173000000000000000e+03
5.077623521256795129e+02,1.149000000000000000e+03
5.080224157726561884e+02,1.152000000000000000e+03
5.082824697410907220e+02,1.159000000000000000e+03
5.085425140309571930e+02,1.181000000000000000e+03
5.088025486422293397e+02,1.145000000000000000e+03
5.090625735748811849e+02,1.177000000000000000e+03
5.093225888288864098e+02,1.178000000000000000e+03
5.095825944042193214e+02,1.182000000000000000e+03
5.098425903008534874e+02,1.148000000000000000e+03
5.101025765187630441e+02,1.164000000000000000e+03
5.103625530579217866e+02,1.146000000000000000e+03
5.106225199183036239e+02,1.169000000000000000e+03
5.108824770998826921e+02,1.160000000000000000e+03
5.111424246026326159e+02,1.169000000000000000e+03
5.114023624265275885e+02,1.175000000000000000e+03
5.116622905715412912e+02,1.170000000000000000e+03
5.119222090376479173e+02,1.136000000000000000e+03
5.121821178248210344e+02,1.170000000000000000e+03
5.124420169330347790e+02,1.169000000000000000e+03
5.127019063622631165e+02,1.166000000000000000e+03
5.129617861124798992e+02,1.150000000000000000e+03
5.132216561836590927e+02,1.184000000000000000e+03
5.134815165757743216e+02,1.192000000000000000e+03
5.137413672888000065e+02,1.191000000000000000e+03
5.140012083227097719e+02,1.165000000000000000e+03
5.142610396774774699e+02,1.153000000000000000e+03
5.145208613530771800e+02,1.122000000000000000e+03
5.147806733494827540e+02,1.187000000000000000e+03
5.150404756666681578e+02,1.151000000000000000e+03
5.153002683046072434e+02,1.147000000000000000e+03
5.155600512632740902e+02,1.157000000000000000e+03
5.158198245426423227e+02,1.172000000000000000e+03
5.160795881426862479e+02,1.149000000000000000e+03
5.163393420633793767e+02,1.156000000000000000e+03
5.165990863046959021e+02,1.145000000000000000e+03
5.168588208666096762e+02,1.164000000000000000e+03
5.171185457490944373e+02,1.155000000000000000e+03
5.173782609521246059e+02,1.175000000000000000e+03
5.176379664756735792e+02,1.138000000000000000e+03
5.178976623197155504e+02,1.169000000000000000e+03
5.181573484842242578e+02,1.121000000000000000e+03
5.184170249691737808e+02,1.133000000000000000e+03
5.186766917745379715e+02,1.160000000000000000e+03
5.189363489002907954e+02,1.178000000000000000e+03
5.191959963464061047e+02,1.148000000000000000e+03
5.194556341128578651e+02,1.162000000000000000e+03
5.197152621996201560e+02,1.150000000000000000e+03
5.199748806066663747e+02,1.148000000000000000e+03
5.202344893339711689e+02,1.145000000000000000e+03
5.204940883815078223e+02,1.164000000000000000e+03
5.207536777492506417e+02,1.148000000000000000e+03
5.210132574371733654e+02,1.152000000000000000e+03
5.212728274452499591e+02,1.145000000000000000e+03
5.215323877734545022e+02,1.173000000000000000e+03
5.217919384217606193e+02,1.154000000000000000e+03
5.220514793901423900e+02,1.161000000000000000e+03
5.223110106785736662e+02,1.175000000000000000e+03
5.225705322870287546e+02,1.183000000000000000e+03
5.228300442154809389e+02,1.186000000000000000e+03
5.230895464639045258e+02,1.161000000000000000e+03
5.233490390322733674e+02,1.142000000000000000e+03
5.236085219205612020e+02,1.151000000000000000e+03
5.238679951287423364e+02,1.167000000000000000e+03
5.241274586567903953e+02,1.201000000000000000e+03
5.243869125046794579e+02,1.150000000000000000e+03
5.246463566723832628e+02,1.175000000000000000e+03
5.249057911598758892e+02,1.140000000000000000e+03
5.251652159671311892e+02,1.149000000000000000e+03
5.254246310941230149e+02,1.134000000000000000e+03
5.256840365408255593e+02,1.165000000000000000e+03
5.259434323072122197e+02,1.175000000000000000e+03
5.262028183932575303e+02,1.199000000000000000e+03
5.264621947989350019e+02,1.143000000000000000e+03
5.267215615242187141e+02,1.165000000000000000e+03
5.269809185690825188e+02,1.145000000000000000e+03
5.272402659335004955e+02,1.147000000000000000e+03
5.274996036174463825e+02,1.147000000000000000e+03
5.277589316208940318e+02,1.180000000000000000e+03
5.280182499438176364e+02,1.172000000000000000e+03
5.282775585861909349e+02,1.169000000000000000e+03
5.285368575479878928e+02,1.133000000000000000e+03
5.287961468291822484e+02,1.172000000000000000e+03
5.290554264297483087e+02,1.156000000000000000e+03
5.293146963496595845e+02,1.161000000000000000e+03
5.295739565888903826e+02,1.123000000000000000e+03
5.298332071474143277e+02,1.154000000000000000e+03
5.300924480252052717e+02,1.145000000000000000e+03
5.303516792222375216e+02,1.160000000000000000e+03
5.306109007384848155e+02,1.161000000000000000e+03
5.308701125739208919e+02,1.173000000000000000e+03
5.311293147285198302e+02,1.153000000000000000e+03
5.313885072022557097e+02,1.171000000000000000e+03
5.316476899951020414e+02,1.153000000000000000e+03
5.319068631070330184e+02,1.156000000000000000e+03
5.321660265380227202e+02,1.186000000000000000e+03
5.324251802880446576e+02,1.189000000000000000e+03
5.326843243570730237e+02,1.172000000000000000e+03
5.329434587450816707e+02,1.194000000000000000e+03
5.332025834520445642e+02,1.158000000000000000e+03
5.334616984779355562e+02,1.158000000000000000e+03
5.337208038227286124e+02,1.136000000000000000e+03
5.339798994863975850e+02,1.164000000000000000e+03
5.342389854689164395e+02,1.160000000000000000e+03
5.344980617702592554e+02,1.162000000000000000e+03
5.347571283903995436e+02,1.154000000000000000e+03
5.350161853293118384e+02,1.168000000000000000e+03
5.352752325869694232e+02,1.158000000000000000e+03
5.355342701633466049e+02,1.175000000000000000e+03
5.357932980584171219e+02,1.164000000000000000e+03
5.360523162721549397e+02,1.184000000000000000e+03
5.363113248045341379e+02,1.173000000000000000e+03
5.365703236555283411e+02,1.182000000000000000e+03
5.368293128251117423e+02,1.150000000000000000e+03
5.370882923132580800e+02,1.179000000000000000e+03
5.373472621199415471e+02,1.137000000000000000e+03
5.376062222451356547e+02,1.164000000000000000e+03
5.378651726888147095e+02,1.138000000000000000e+03
5.381241134509522226e+02,1.175000000000000000e+03
5.383830445315223869e+02,1.168000000000000000e+03
5.386419659304992820e+02,1.182000000000000000e+03
5.389008776478564187e+02,1.158000000000000000e+03
5.391597796835681038e+02,1.176000000000000000e+03
5.394186720376078483e+02,1.175000000000000000e+03
5.396775547099500727e+02,1.186000000000000000e+03
5.399364277005682879e+02,1.163000000000000000e+03
5.401952910094365734e+02,1.197000000000000000e+03
5.404541446365287811e+02,1.183000000000000000e+03
5.407129885818187631e+02,1.195000000000000000e+03
5.409718228452808262e+02,1.173000000000000000e+03
5.412306474268883676e+02,1.202000000000000000e+03
5.414894623266158078e+02,1.198000000000000000e+03
5.417482675444366578e+02,1.195000000000000000e+03
5.420070630803251106e+02,1.209000000000000000e+03
5.422658489342549046e+02,1.240000000000000000e+03
5.425246251062000056e+02,1.219000000000000000e+03
5.427833915961343791e+02,1.261000000000000000e+03
5.430421484040318774e+02,1.242000000000000000e+03
5.433008955298665796e+02,1.289000000000000000e+03
5.435596329736122243e+02,1.287000000000000000e+03
5.438183607352428908e+02,1.316000000000000000e+03
5.440770788147322037e+02,1.314000000000000000e+03
5.443357872120544698e+02,1.334000000000000000e+03
5.445944859271833138e+02,1.330000000000000000e+03
5.448531749600928151e+02,1.338000000000000000e+03
5.451118543107568257e+02,1.304000000000000000e+03
5.453705239791493113e+02,1.328000000000000000e+03
5.456291839652442377e+02,1.299000000000000000e+03
5.458878342690153431e+02,1.309000000000000000e+03
5.461464748904368207e+02,1.308000000000000000e+03
5.464051058294821814e+02,1.346000000000000000e+03
5.466637270861258457e+02,1.340000000000000000e+03
5.469223386603413246e+02,1.370000000000000000e+03
5.471809405521026974e+02,1.361000000000000000e+03
5.474395327613840436e+02,1.372000000000000000e+03
5.476981152881588741e+02,1.353000000000000000e+03
5.479566881324016094e+02,1.337000000000000000e+03
5.482152512940857605e+02,1.308000000000000000e+03
5.484738047731855204e+02,1.297000000000000000e+03
5.487323485696745138e+02,1.244000000000000000e+03
5.489908826835270474e+02,1.262000000000000000e+03
5.492494071147166323e+02,1.225000000000000000e+03
5.495079218632174616e+02,1.237000000000000000e+03
5.497664269290035008e+02,1.198000000000000000e+03
5.500249223120483748e+02,1.228000000000000000e+03
5.502834080123263902e+02,1.210000000000000000e+03
5.505418840298110581e+02,1.233000000000000000e+03
5.508003503644766852e+02,1.206000000000000000e+03
5.510588070162967824e+02,1.183000000000000000e+03
5.513172539852456566e+02,1.169000000000000000e+03
5.515756912712970461e+02,1.196000000000000000e+03
5.518341188744248029e+02,1.203000000000000000e+03
5.520925367946031201e+02,1.229000000000000000e+03
5.523509450318055087e+02,1.186000000000000000e+03
5.526093435860062755e+02,1.220000000000000000e+03
5.528677324571791587e+02,1.199000000000000000e+03
5.531261116452981241e+02,1.203000000000000000e+03
5.533844811503369101e+02,1.172000000000000000e+03
5.536428409722695960e+02,1.208000000000000000e+03
5.539011911110702613e+02,1.168000000000000000e+03
5.541595315667125305e+02,1.189000000000000000e+03
5.544178623391705969e+02,1.176000000000000000e+03
5.546761834284180850e+02,1.204000000000000000e+03
5.549344948344291879e+02,1.198000000000000000e+03
5.551927965571775303e+02,1.186000000000000000e+03
5.554510885966374190e+02,1.166000000000000000e+03
5.557093709527824785e+02,1.197000000000000000e+03
5.559676436255866747e+02,1.176000000000000000e+03
5.562259066150240869e+02,1.189000000000000000e+03
5.564841599210683398e+02,1.146000000000000000e+03
5.567424035436937402e+02,1.175000000000000000e+03
5.570006374828737989e+02,1.179000000000000000e+03
5.572588617385828229e+02,1.184000000000000000e+03
5.575170763107943230e+02,1.131000000000000000e+03
5.577752811994826061e+02,1.165000000000000000e+03
5.580334764046214104e+02,1.161000000000000000e+03
5.582916619261844744e+02,1.149000000000000000e+03
5.585498377641462184e+02,1.148000000000000000e+03
5.588080039184800398e+02,1.204000000000000000e+03
5.590661603891602454e+02,1.182000000000000000e+03
5.593243071761603460e+02,1.164000000000000000e+03
5.595824442794547622e+02,1.143000000000000000e+03
5.598405716990170049e+02,1.160000000000000000e+03
5.600986894348211536e+02,1.159000000000000000e+03
5.603567974868412875e+02,1.155000000000000000e+03
5.606148958550509178e+02,1.132000000000000000e+03
5.608729845394243512e+02,1.160000000000000000e+03
5.611310635399352122e+02,1.145000000000000000e+03
5.613891328565578078e+02,1.147000000000000000e+03
5.616471924892656489e+02,1.129000000000000000e+03
5.619052424380330422e+02,1.145000000000000000e+03
5.621632827028334987e+02,1.162000000000000000e+03
5.624213132836410978e+02,1.186000000000000000e+03
5.626793341804299189e+02,1.161000000000000000e+03
5.629373453931737004e+02,1.196000000000000000e+03
5.631953469218464079e+02,1.149000000000000000e+03
5.634533387664220072e+02,1.161000000000000000e+03
5.637113209268743503e+02,1.148000000000000000e+03
5.639692934031774030e+02,1.162000000000000000e+03
5.642272561953050172e+02,1.142000000000000000e+03
5.644852093032313860e+02,1.151000000000000000e+03
5.647431527269299067e+02,1.124000000000000000e+03
5.650010864663749999e+02,1.173000000000000000e+03
5.652590105215404037e+02,1.170000000000000000e+03
5.655169248924000840e+02,1.169000000000000000e+03
5.657748295789276654e+02,1.130000000000000000e+03
5.660327245810975683e+02,1.149000000000000000e+03
5.662906098988833037e+02,1.142000000000000000e+03
5.665484855322589510e+02,1.132000000000000000e+03
5.668063514811984760e+02,1.128000000000000000e+03
5.670642077456757306e+02,1.141000000000000000e+03
5.673220543256645669e+02,1.117000000000000000e+03
5.675798912211390643e+02,1.135000000000000000e+03
5.678377184320729611e+02,1.128000000000000000e+03
5.680955359584403368e+02,1.167000000000000000e+03
5.683533438002151570e+02,1.166000000000000000e+03
5.686111419573710464e+02,1.149000000000000000e+03
5.688689304298823117e+02,1.131000000000000000e+03
5.691267092177225777e+02,1.156000000000000000e+03
5.693844783208658100e+02,1.125000000000000000e+03
5.696422377392860881e+02,1.153000000000000000e+03
5.698999874729571502e+02,1.133000000000000000e+03
5.701577275218530758e+02,1.163000000000000000e+03
5.704154578859476032e+02,1.167000000000000000e+03
5.706731785652148119e+02,1.158000000000000000e+03
5.709308895596285538e+02,1.114000000000000000e+03
5.711885908691627947e+02,1.150000000000000000e+03
5.714462824937913865e+02,1.162000000000000000e+03
5.717039644334881814e+02,1.157000000000000000e+03
5.719616366882274860e+02,1.135000000000000000e+03
5.722192992579825841e+02,1.151000000000000000e+03
5.724769521427280097e+02,1.141000000000000000e+03
5.727345953424372738e+02,1.174000000000000000e+03
5.729922288570844557e+02,1.130000000000000000e+03
5.732498526866435213e+02,1.141000000000000000e+03
5.735074668310882089e+02,1.158000000000000000e+03
5.737650712903927115e+02,1.170000000000000000e+03
5.740226660645307675e+02,1.153000000000000000e+03
5.742802511534762289e+02,1.178000000000000000e+03
5.745378265572031751e+02,1.151000000000000000e+03
5.747953922756854581e+02,1.161000000000000000e+03
5.750529483088970437e+02,1.132000000000000000e+03
5.753104946568116702e+02,1.138000000000000000e+03
5.755680313194036444e+02,1.138000000000000000e+03
5.758255582966463635e+02,1.159000000000000000e+03
5.760830755885142480e+02,1.128000000000000000e+03
5.763405831949808089e+02,1.166000000000000000e+03
5.765980811160203530e+02,1.161000000000000000e+03
5.768555693516065048e+02,1.142000000000000000e+03
5.771130479017132302e+02,1.147000000000000000e+03
5.773705167663146085e+02,1.166000000000000000e+03
5.776279759453843781e+02,1.170000000000000000e+03
5.778854254388966183e+02,1.187000000000000000e+03
5.781428652468249538e+02,1.159000000000000000e+03
5.784002953691438051e+02,1.187000000000000000e+03
5.786577158058265695e+02,1.189000000000000000e+03
5.789151265568476674e+02,1.159000000000000000e+03
5.791725276221804961e+02,1.133000000000000000e+03
5.794299190017991350e+02,1.178000000000000000e+03
5.796873006956778909e+02,1.185000000000000000e+03
5.799446727037902747e+02,1.177000000000000000e+03
5.802020350261103658e+02,1.150000000000000000e+03
5.804593876626119027e+02,1.182000000000000000e+03
5.807167306132690783e+02,1.180000000000000000e+03
5.809740638780556310e+02,1.185000000000000000e+03
5.812313874569455265e+02,1.171000000000000000e+03
5.814887013499127306e+02,1.194000000000000000e+03
5.817460055569309816e+02,1.164000000000000000e+03
5.820033000779745862e+02,1.173000000000000000e+03
5.822605849130169418e+02,1.167000000000000000e+03
5.825178600620324687e+02,1.168000000000000000e+03
5.827751255249947917e+02,1.174000000000000000e+03
5.830323813018778765e+02,1.164000000000000000e+03
5.832896273926556887e+02,1.139000000000000000e+03
5.835468637973019668e+02,1.170000000000000000e+03
5.838040905157910174e+02,1.160000000000000000e+03
5.840613075480964653e+02,1.170000000000000000e+03
5.843185148941923899e+02,1.197000000000000000e+03
5.845757125540524157e+02,1.196000000000000000e+03
5.848329005276508497e+02,1.188000000000000000e+03
5.850900788149613163e+02,1.195000000000000000e+03
5.853472474159580088e+02,1.170000000000000000e+03
5.856044063306145517e+02,1.204000000000000000e+03
5.858615555589049109e+02,1.181000000000000000e+03
5.861186951008032793e+02,1.193000000000000000e+03
5.863758249562832816e+02,1.170000000000000000e+03
5.866329451253189973e+02,1.184000000000000000e+03
5.868900556078842783e+02,1.169000000000000000e+03
5.871471564039532041e+02,1.186000000000000000e+03
5.874042475134992856e+02,1.157000000000000000e+03
5.876613289364969432e+02,1.170000000000000000e+03
5.879184006729198018e+02,1.180000000000000000e+03
5.881754627227418268e+02,1.180000000000000000e+03
5.884325150859369842e+02,1.170000000000000000e+03
5.886895577624791258e+02,1.181000000000000000e+03
