time, power, status
3601.804, 1.13e-07, 0.00
3602.229, 8.60e-08, 0.00
3602.552, 8.84e-08, 0.00
3602.892, 8.66e-08, 0.00
3603.318, 8.64e-08, 0.00
3603.660, 8.70e-08, 0.00
3603.980, 8.81e-08, 0.00
3604.386, 8.80e-08, 0.00
3604.706, 9.11e-08, 0.00
3605.046, 8.71e-08, 0.00
3605.472, 9.98e-08, 0.00
3605.811, 1.12e-07, 0.00
3606.144, 1.14e-07, 0.00
3606.547, 8.70e-08, 0.00
3606.867, 1.05e-07, 0.00
3607.206, 9.06e-08, 0.00
3607.646, 8.96e-08, 0.00
3607.988, 8.90e-08, 0.00
3608.373, 9.21e-08, 0.00
3608.695, 9.79e-08, 0.00
3609.135, 8.60e-08, 0.00
3609.482, 8.69e-08, 0.00
3609.800, 8.69e-08, 0.00
3610.220, 1.11e-07, 0.00
3610.540, 1.01e-07, 0.00
3610.874, 9.23e-08, 0.00
3611.219, 1.37e-07, 0.00
3611.540, 8.60e-08, 0.00
3611.937, 8.75e-08, 0.00
3612.285, 1.23e-07, 0.00
3612.701, 1.02e-07, 0.00
3613.016, 1.02e-07, 0.00
3613.379, 8.67e-08, 0.00
3613.694, 1.01e-07, 0.00
3614.029, 1.06e-07, 0.00
3614.353, 9.42e-08, 0.00
3614.753, 1.13e-07, 0.00
3615.197, 8.48e-08, 0.00
3615.538, 8.65e-08, 0.00
3615.936, 1.17e-07, 0.00
3616.275, 8.72e-08, 0.00
3616.713, 1.06e-07, 0.00
3617.150, 8.81e-08, 0.00
3617.498, 8.72e-08, 0.00
3617.815, 1.02e-07, 0.00
3618.217, 8.76e-08, 0.00
3618.537, 1.06e-07, 0.00
3618.871, 8.79e-08, 0.00
3619.197, 1.01e-07, 0.00
3619.531, 1.00e-07, 0.00
3619.989, 9.96e-08, 0.00
3620.395, 8.72e-08, 0.00
3620.737, 1.01e-07, 0.00
3621.049, 1.03e-07, 0.00
3621.473, 8.84e-08, 0.00
3621.914, 9.23e-08, 0.00
3622.341, 1.11e-07, 0.00
3622.778, 9.01e-08, 0.00
3623.120, 9.19e-08, 0.00
3623.443, 1.10e-07, 0.00
3623.859, 8.70e-08, 0.00
3624.206, 9.19e-08, 0.00
3624.527, 8.91e-08, 0.00
3624.927, 8.84e-08, 0.00
3625.353, 8.74e-08, 0.00
3625.793, 8.63e-08, 0.00
3626.220, 8.72e-08, 0.00
3626.540, 1.14e-07, 0.00
3626.874, 8.66e-08, 0.00
3627.316, 8.67e-08, 0.00
3627.658, 8.76e-08, 0.00
3627.978, 9.09e-08, 0.00
3628.403, 8.71e-08, 0.00
3628.744, 8.70e-08, 0.00
3629.060, 1.02e-07, 0.00
3629.483, 8.70e-08, 0.00
3629.917, 1.11e-07, 0.00
3630.243, 1.02e-07, 0.00
3630.558, 8.72e-08, 0.00
3630.982, 8.44e-08, 0.00
3631.391, 1.52e-07, 0.00
3631.728, 9.95e-08, 0.00
3632.069, 8.60e-08, 0.00
3632.394, 8.82e-08, 0.00
3632.734, 8.64e-08, 0.00
3633.156, 8.76e-08, 0.00
3633.603, 9.89e-08, 0.00
3634.043, 8.69e-08, 0.00
3634.471, 8.84e-08, 0.00
3634.892, 1.03e-07, 0.00
3635.231, 1.02e-07, 0.00
3635.665, 1.02e-07, 0.00
3635.980, 8.72e-08, 0.00
3636.426, 8.72e-08, 0.00
3636.768, 8.84e-08, 0.00
3637.083, 1.02e-07, 0.00
3637.504, 8.72e-08, 0.00
3637.925, 9.76e-08, 0.00
3638.252, 8.74e-08, 0.00
3638.572, 1.02e-07, 0.00
3638.930, 8.71e-08, 0.00
3639.253, 1.07e-07, 0.00
3639.669, 8.66e-08, 0.00
3640.132, 8.70e-08, 0.00
3640.537, 8.69e-08, 0.00
3640.882, 8.87e-08, 0.00
3641.208, 8.93e-08, 0.00
3641.612, 8.70e-08, 0.00
3642.052, 8.71e-08, 0.00
3642.396, 1.04e-07, 0.00
3642.713, 8.66e-08, 0.00
3643.132, 9.54e-08, 0.00
3643.558, 9.37e-08, 0.00
3643.980, 8.92e-08, 0.00
3644.306, 1.02e-07, 0.00
3644.639, 1.03e-07, 0.00
3645.076, 8.90e-08, 0.00
3645.503, 8.67e-08, 0.00
3645.940, 8.71e-08, 0.00
3646.368, 9.43e-08, 0.00
3646.808, 1.04e-07, 0.00
3647.232, 9.14e-08, 0.00
3647.553, 9.53e-08, 0.00
3647.893, 8.70e-08, 0.00
3648.319, 8.70e-08, 0.00
3648.640, 9.06e-08, 0.00
3648.979, 8.71e-08, 0.00
3649.406, 8.74e-08, 0.00
3649.846, 8.69e-08, 0.00
