time, power, status
10.303, 1.39e-08, 0.00
10.585, 2.11e-08, 0.00
10.921, 1.43e-08, 0.00
11.347, 1.45e-08, 0.00
11.683, 1.99e-08, 0.00
12.019, 1.68e-08, 0.00
12.362, 1.50e-08, 0.00
12.778, 1.97e-08, 0.00
13.215, 1.99e-08, 0.00
13.558, 1.98e-08, 0.00
13.894, 1.71e-08, 0.00
14.209, 1.97e-08, 0.00
14.631, 1.72e-08, 0.00
15.068, 1.73e-08, 0.00
15.510, 1.62e-08, 0.00
15.947, 1.50e-08, 0.00
16.370, 1.56e-08, 0.00
16.706, 1.96e-08, 0.00
17.042, 1.45e-08, 0.00
17.385, 1.53e-08, 0.00
17.700, 1.98e-08, 0.00
18.038, 1.50e-08, 0.00
18.439, 1.98e-08, 0.00
18.775, 1.48e-08, 0.00
19.123, 1.56e-08, 0.00
19.455, 2.00e-08, 0.00
19.852, 1.71e-08, 0.00
20.173, 1.98e-08, 0.00
20.515, 1.51e-08, 0.00
20.955, 1.43e-08, 0.00
21.300, 1.45e-08, 0.00
21.616, 1.99e-08, 0.00
22.032, 1.46e-08, 0.00
22.455, 1.42e-08, 0.00
22.792, 1.98e-08, 0.00
23.108, 1.46e-08, 0.00
23.471, 1.71e-08, 0.00
23.788, 1.54e-08, 0.00
24.204, 1.57e-08, 0.00
24.627, 1.70e-08, 0.00
24.963, 1.97e-08, 0.00
25.285, 1.43e-08, 0.00
25.722, 1.57e-08, 0.00
26.159, 1.43e-08, 0.00
26.503, 1.60e-08, 0.00
26.839, 1.98e-08, 0.00
27.236, 1.30e-08, 0.00
27.580, 0.00e+00, 1.00
27.821, 1.78e-08, 0.00
28.236, 1.30e-08, 0.00
28.615, 0.00e+00, 1.00
28.914, 1.51e-08, 0.00
29.322, 1.45e-08, 0.00
29.659, 2.03e-08, 0.00
30.079, 1.99e-08, 0.00
30.421, 1.48e-08, 0.00
30.862, 1.34e-08, 0.00
31.304, 1.53e-08, 0.00
31.741, 1.30e-08, 0.00
32.178, 1.32e-08, 0.00
32.521, 1.43e-08, 0.00
32.857, 1.98e-08, 0.00
33.253, 1.46e-08, 0.00
33.575, 1.97e-08, 0.00
33.911, 1.58e-08, 0.00
34.247, 1.72e-08, 0.00
34.591, 1.46e-08, 0.00
35.006, 1.49e-08, 0.00
35.448, 1.54e-08, 0.00
35.885, 1.61e-08, 0.00
36.308, 1.69e-08, 0.00
36.644, 1.98e-08, 0.00
36.961, 1.51e-08, 0.00
37.323, 1.46e-08, 0.00
37.738, 1.98e-08, 0.00
38.156, 1.98e-08, 0.00
38.498, 1.69e-08, 0.00
38.845, 1.68e-08, 0.00
39.172, 1.99e-08, 0.00
39.594, 1.49e-08, 0.00
39.935, 1.45e-08, 0.00
40.251, 1.99e-08, 0.00
40.678, 1.51e-08, 0.00
41.017, 1.47e-08, 0.00
41.418, 1.98e-08, 0.00
41.755, 1.69e-08, 0.00
42.192, 1.47e-08, 0.00
42.536, 1.72e-08, 0.00
42.872, 1.98e-08, 0.00
43.268, 1.46e-08, 0.00
43.711, 1.44e-08, 0.00
44.148, 1.44e-08, 0.00
44.492, 1.51e-08, 0.00
44.888, 1.99e-08, 0.00
45.224, 1.38e-08, 0.00
45.667, 1.58e-08, 0.00
46.104, 1.31e-08, 0.00
46.528, 0.00e+00, 1.00
46.769, 1.79e-08, 0.00
47.108, 1.83e-08, 0.00
47.528, 1.83e-08, 0.00
47.966, 1.41e-08, 0.00
48.408, 1.68e-08, 0.00
