time, power, status
3626.122, 4.62e-08, 0.00
3626.463, 3.69e-08, 0.00
3626.810, 3.22e-08, 0.00
3627.131, 4.61e-08, 0.00
3627.550, 3.24e-08, 0.00
3627.978, 3.22e-08, 0.00
3628.399, 3.68e-08, 0.00
3628.726, 4.61e-08, 0.00
3629.046, 3.37e-08, 0.00
3629.488, 3.19e-08, 0.00
3629.836, 3.25e-08, 0.00
3630.157, 4.66e-08, 0.00
3630.557, 3.27e-08, 0.00
3631.004, 3.81e-08, 0.00
3631.346, 3.97e-08, 0.00
3631.673, 4.63e-08, 0.00
3632.073, 3.76e-08, 0.00
3632.394, 4.62e-08, 0.00
3632.720, 5.38e-08, 0.00
3633.082, 3.99e-08, 0.00
3633.482, 3.20e-08, 0.00
3633.808, 5.10e-08, 0.00
3634.169, 5.10e-08, 0.00
3634.561, 4.04e-08, 0.00
3634.915, 3.24e-08, 0.00
3635.258, 3.61e-08, 0.00
3635.584, 4.61e-08, 0.00
3635.987, 3.40e-08, 0.00
3636.412, 3.74e-08, 0.00
3636.738, 4.65e-08, 0.00
3637.078, 3.26e-08, 0.00
3637.420, 3.21e-08, 0.00
3637.745, 4.60e-08, 0.00
3638.165, 3.19e-08, 0.00
3638.506, 3.26e-08, 0.00
3638.832, 4.60e-08, 0.00
3639.232, 3.24e-08, 0.00
3639.553, 4.63e-08, 0.00
3639.897, 4.61e-08, 0.00
3640.319, 3.89e-08, 0.00
3640.645, 4.57e-08, 0.00
3640.985, 4.62e-08, 0.00
3641.326, 3.34e-08, 0.00
3641.732, 4.63e-08, 0.00
3642.072, 4.65e-08, 0.00
3642.414, 3.87e-08, 0.00
3642.739, 3.46e-08, 0.00
3643.159, 3.37e-08, 0.00
3643.500, 3.37e-08, 0.00
3643.826, 3.22e-08, 0.00
3644.239, 3.41e-08, 0.00
3644.674, 3.22e-08, 0.00
3645.099, 3.31e-08, 0.00
3645.420, 4.61e-08, 0.00
3645.751, 3.24e-08, 0.00
3646.191, 3.92e-08, 0.00
3646.619, 3.55e-08, 0.00
3647.060, 3.22e-08, 0.00
3647.402, 3.31e-08, 0.00
3647.728, 4.65e-08, 0.00
3648.129, 3.95e-08, 0.00
3648.570, 3.40e-08, 0.00
3648.997, 3.47e-08, 0.00
3649.419, 3.20e-08, 0.00
3649.745, 4.66e-08, 0.00
3650.066, 3.40e-08, 0.00
3650.427, 3.66e-08, 0.00
3650.753, 4.62e-08, 0.00
3651.154, 3.32e-08, 0.00
3651.600, 3.82e-08, 0.00
3652.022, 3.69e-08, 0.00
3652.444, 3.55e-08, 0.00
3652.770, 4.63e-08, 0.00
3653.091, 4.03e-08, 0.00
3653.532, 3.72e-08, 0.00
3653.880, 3.71e-08, 0.00
3654.274, 4.62e-08, 0.00
3654.606, 5.04e-08, 0.00
3654.946, 4.66e-08, 0.00
3655.389, 4.77e-08, 0.00
3655.817, 3.20e-08, 0.00
3656.241, 3.99e-08, 0.00
3656.562, 3.69e-08, 0.00
3656.907, 4.58e-08, 0.00
3657.249, 5.05e-08, 0.00
3657.654, 3.21e-08, 0.00
3657.994, 3.83e-08, 0.00
3658.314, 3.30e-08, 0.00
3658.760, 3.37e-08, 0.00
3659.182, 3.34e-08, 0.00
3659.503, 4.57e-08, 0.00
3659.847, 3.43e-08, 0.00
3660.190, 3.95e-08, 0.00
3660.508, 4.65e-08, 0.00
3660.915, 3.29e-08, 0.00
3661.236, 4.56e-08, 0.00
3661.576, 3.29e-08, 0.00
3661.923, 3.99e-08, 0.00
3662.323, 4.60e-08, 0.00
3662.649, 3.19e-08, 0.00
3663.090, 3.34e-08, 0.00
3663.511, 3.26e-08, 0.00
3663.838, 4.63e-08, 0.00
3664.187, 4.61e-08, 0.00
3664.605, 3.34e-08, 0.00
3665.048, 3.24e-08, 0.00
3665.393, 4.00e-08, 0.00
3665.720, 3.22e-08, 0.00
3666.124, 4.00e-08, 0.00
3666.566, 3.21e-08, 0.00
3666.992, 3.24e-08, 0.00
3667.434, 3.42e-08, 0.00
3667.860, 3.30e-08, 0.00
3668.283, 3.26e-08, 0.00
3668.609, 4.66e-08, 0.00
3668.930, 4.62e-08, 0.00
3669.370, 3.41e-08, 0.00
3669.798, 3.25e-08, 0.00
3670.239, 3.81e-08, 0.00
3670.667, 3.24e-08, 0.00
3671.107, 3.29e-08, 0.00
3671.450, 4.35e-08, 0.00
3671.776, 4.68e-08, 0.00
3672.177, 3.39e-08, 0.00
3672.603, 3.30e-08, 0.00
3672.925, 4.67e-08, 0.00
3673.264, 4.55e-08, 0.00
3673.612, 3.98e-08, 0.00
3673.933, 3.53e-08, 0.00
