time, power, status
11.010, 6.46e-08, 0.00
11.334, 8.50e-08, 0.00
11.743, 6.28e-08, 0.00
12.063, 8.49e-08, 0.00
12.389, 6.59e-08, 0.00
12.710, 8.45e-08, 0.00
13.049, 6.39e-08, 0.00
13.476, 6.18e-08, 0.00
13.797, 8.58e-08, 0.00
14.137, 6.65e-08, 0.00
14.563, 6.26e-08, 0.00
14.884, 8.49e-08, 0.00
15.224, 6.80e-08, 0.00
15.651, 6.20e-08, 0.00
15.971, 8.37e-08, 0.00
16.312, 6.19e-08, 0.00
16.658, 6.59e-08, 0.00
16.979, 8.44e-08, 0.00
17.404, 6.17e-08, 0.00
17.746, 6.34e-08, 0.00
18.066, 8.54e-08, 0.00
18.472, 6.18e-08, 0.00
18.793, 8.51e-08, 0.00
19.147, 6.33e-08, 0.00
19.559, 6.39e-08, 0.00
20.000, 6.35e-08, 0.00
20.345, 7.15e-08, 0.00
20.672, 7.13e-08, 0.00
21.075, 6.34e-08, 0.00
21.502, 6.73e-08, 0.00
21.841, 9.37e-08, 0.00
22.183, 1.16e-07, 0.00
22.604, 7.50e-08, 0.00
22.924, 8.51e-08, 0.00
23.282, 1.07e-07, 0.00
23.703, 8.20e-08, 0.00
24.125, 1.18e-07, 0.00
24.463, 8.33e-08, 0.00
24.783, 8.66e-08, 0.00
25.144, 8.01e-08, 0.00
25.549, 5.68e-08, 0.00
25.870, 8.14e-08, 0.00
26.209, 7.81e-08, 0.00
26.535, 8.18e-08, 0.00
26.975, 1.12e-07, 0.00
27.309, 8.29e-08, 0.00
27.735, 5.61e-08, 0.00
28.075, 7.87e-08, 0.00
28.401, 7.59e-08, 0.00
28.842, 7.27e-08, 0.00
29.305, 5.71e-08, 0.00
29.628, 1.14e-07, 0.00
30.047, 8.22e-08, 0.00
30.475, 1.54e-07, 0.00
30.813, 8.63e-08, 0.00
31.133, 6.56e-08, 0.00
31.579, 6.22e-08, 0.00
32.001, 7.55e-08, 0.00
32.322, 8.35e-08, 0.00
32.667, 6.20e-08, 0.00
33.089, 7.55e-08, 0.00
33.414, 8.45e-08, 0.00
33.754, 6.29e-08, 0.00
34.195, 6.66e-08, 0.00
34.622, 6.34e-08, 0.00
35.063, 6.20e-08, 0.00
35.411, 6.20e-08, 0.00
35.731, 8.49e-08, 0.00
36.151, 6.29e-08, 0.00
36.578, 6.61e-08, 0.00
37.019, 6.34e-08, 0.00
37.361, 6.22e-08, 0.00
37.687, 8.49e-08, 0.00
38.087, 6.23e-08, 0.00
38.414, 8.50e-08, 0.00
38.753, 6.18e-08, 0.00
39.166, 6.78e-08, 0.00
39.500, 8.55e-08, 0.00
39.821, 6.49e-08, 0.00
40.183, 6.71e-08, 0.00
40.511, 8.53e-08, 0.00
40.915, 6.25e-08, 0.00
41.336, 6.35e-08, 0.00
41.661, 8.51e-08, 0.00
42.001, 6.19e-08, 0.00
42.342, 7.36e-08, 0.00
42.668, 8.50e-08, 0.00
43.068, 6.36e-08, 0.00
43.394, 8.56e-08, 0.00
43.733, 7.65e-08, 0.00
44.075, 6.23e-08, 0.00
44.400, 8.53e-08, 0.00
44.800, 6.50e-08, 0.00
45.120, 8.06e-08, 0.00
45.465, 5.67e-08, 0.00
45.905, 7.35e-08, 0.00
46.247, 6.18e-08, 0.00
46.573, 6.88e-08, 0.00
46.973, 7.55e-08, 0.00
47.293, 8.46e-08, 0.00
47.638, 6.24e-08, 0.00
47.979, 6.87e-08, 0.00
48.300, 8.50e-08, 0.00
