time, power, status
11.369, 3.03e-09, 0.00
11.797, 3.13e-09, 0.00
12.125, 3.97e-09, 0.00
12.490, 3.89e-09, 0.00
12.892, 2.79e-09, 0.00
13.322, 3.01e-09, 0.00
13.645, 3.00e-09, 0.00
13.974, 3.92e-09, 0.00
14.417, 3.52e-09, 0.00
14.762, 3.08e-09, 0.00
15.090, 3.19e-09, 0.00
15.493, 3.32e-09, 0.00
15.922, 3.13e-09, 0.00
16.246, 3.87e-09, 0.00
16.589, 3.81e-09, 0.00
16.939, 3.03e-09, 0.00
17.262, 3.15e-09, 0.00
17.665, 3.30e-09, 0.00
18.094, 3.06e-09, 0.00
18.538, 3.21e-09, 0.00
18.882, 3.10e-09, 0.00
19.211, 3.82e-09, 0.00
19.633, 3.81e-09, 0.00
20.056, 3.45e-09, 0.00
20.386, 2.80e-09, 0.00
20.831, 3.62e-09, 0.00
21.264, 2.63e-09, 0.00
21.709, 3.16e-09, 0.00
22.142, 2.92e-09, 0.00
22.566, 2.58e-09, 0.00
22.890, 3.77e-09, 0.00
23.219, 2.97e-09, 0.00
23.662, 2.57e-09, 0.00
24.093, 3.20e-09, 0.00
24.416, 3.88e-09, 0.00
24.781, 3.83e-09, 0.00
25.189, 3.53e-09, 0.00
25.614, 3.34e-09, 0.00
25.943, 3.83e-09, 0.00
26.267, 2.82e-09, 0.00
26.710, 3.06e-09, 0.00
27.141, 3.15e-09, 0.00
27.464, 4.24e-09, 0.00
27.807, 3.37e-09, 0.00
28.157, 3.94e-09, 0.00
28.580, 3.86e-09, 0.00
28.930, 3.39e-09, 0.00
29.334, 2.62e-09, 0.00
29.657, 3.95e-09, 0.00
29.986, 2.95e-09, 0.00
30.340, 3.01e-09, 0.00
30.673, 3.90e-09, 0.00
31.082, 3.41e-09, 0.00
31.529, 3.10e-09, 0.00
31.874, 3.09e-09, 0.00
32.266, 3.81e-09, 0.00
32.609, 3.22e-09, 0.00
33.038, 3.13e-09, 0.00
33.482, 3.67e-09, 0.00
33.826, 3.03e-09, 0.00
34.155, 3.87e-09, 0.00
34.558, 3.10e-09, 0.00
34.988, 3.04e-09, 0.00
35.431, 3.10e-09, 0.00
35.776, 2.82e-09, 0.00
36.123, 5.40e-09, 0.00
36.447, 5.10e-09, 0.00
36.849, 2.72e-09, 0.00
37.279, 2.69e-09, 0.00
37.702, 3.30e-09, 0.00
38.031, 2.56e-09, 0.00
38.474, 6.81e-09, 0.00
38.817, 4.03e-09, 0.00
39.167, 3.89e-09, 0.00
39.490, 4.21e-09, 0.00
39.917, 2.64e-09, 0.00
40.354, 2.63e-09, 0.00
40.724, 2.61e-09, 0.00
41.114, 4.25e-09, 0.00
41.438, 2.64e-09, 0.00
41.885, 6.38e-09, 0.00
42.317, 3.55e-09, 0.00
42.660, 2.80e-09, 0.00
43.090, 2.57e-09, 0.00
43.534, 3.61e-09, 0.00
43.878, 3.01e-09, 0.00
44.208, 3.88e-09, 0.00
44.610, 3.35e-09, 0.00
45.041, 2.94e-09, 0.00
45.364, 3.90e-09, 0.00
45.707, 5.31e-09, 0.00
46.057, 3.41e-09, 0.00
46.460, 5.60e-09, 0.00
46.803, 4.05e-09, 0.00
47.132, 3.84e-09, 0.00
47.455, 2.67e-09, 0.00
47.819, 2.68e-09, 0.00
48.247, 4.29e-09, 0.00
48.592, 3.92e-09, 0.00
49.001, 3.13e-09, 0.00
49.324, 3.90e-09, 0.00
49.667, 3.08e-09, 0.00
50.097, 3.10e-09, 0.00
