time, power, status
3602.796, 7.13e-08, 0.00
3603.237, 6.65e-08, 0.00
3603.582, 6.13e-08, 0.00
3603.909, 6.29e-08, 0.00
3604.327, 5.84e-08, 0.00
3604.669, 7.50e-08, 0.00
3604.995, 5.87e-08, 0.00
3605.395, 6.01e-08, 0.00
3605.721, 7.83e-08, 0.00
3606.060, 6.25e-08, 0.00
3606.481, 7.13e-08, 0.00
3606.807, 7.80e-08, 0.00
3607.146, 5.91e-08, 0.00
3607.488, 6.72e-08, 0.00
3607.815, 7.80e-08, 0.00
3608.215, 5.98e-08, 0.00
3608.535, 7.80e-08, 0.00
3608.861, 6.45e-08, 0.00
3609.221, 5.88e-08, 0.00
3609.542, 5.84e-08, 0.00
3609.867, 5.84e-08, 0.00
3610.188, 7.23e-08, 0.00
3610.607, 7.32e-08, 0.00
3611.028, 7.43e-08, 0.00
3611.355, 7.81e-08, 0.00
3611.676, 7.81e-08, 0.00
3612.106, 6.38e-08, 0.00
3612.427, 7.78e-08, 0.00
3612.754, 6.52e-08, 0.00
3613.198, 5.84e-08, 0.00
3613.540, 7.25e-08, 0.00
3613.866, 7.77e-08, 0.00
3614.266, 6.02e-08, 0.00
3614.713, 6.17e-08, 0.00
3615.134, 5.98e-08, 0.00
3615.556, 5.86e-08, 0.00
3615.882, 7.85e-08, 0.00
3616.203, 6.83e-08, 0.00
3616.643, 6.54e-08, 0.00
3617.070, 6.47e-08, 0.00
3617.492, 6.12e-08, 0.00
3617.819, 7.77e-08, 0.00
3618.139, 5.91e-08, 0.00
3618.580, 5.96e-08, 0.00
3618.927, 5.91e-08, 0.00
3619.248, 7.03e-08, 0.00
3619.588, 7.15e-08, 0.00
3619.993, 5.82e-08, 0.00
3620.434, 7.49e-08, 0.00
3620.862, 6.90e-08, 0.00
3621.214, 5.87e-08, 0.00
3621.543, 7.78e-08, 0.00
3621.949, 5.87e-08, 0.00
3622.294, 6.66e-08, 0.00
3622.616, 7.74e-08, 0.00
3623.024, 6.65e-08, 0.00
3623.465, 6.83e-08, 0.00
3623.891, 6.05e-08, 0.00
3624.332, 6.35e-08, 0.00
3624.758, 5.89e-08, 0.00
3625.199, 6.01e-08, 0.00
3625.620, 7.18e-08, 0.00
3625.946, 6.20e-08, 0.00
3626.285, 7.01e-08, 0.00
3626.713, 6.03e-08, 0.00
3627.153, 6.17e-08, 0.00
3627.575, 5.94e-08, 0.00
3627.900, 7.82e-08, 0.00
3628.240, 6.49e-08, 0.00
3628.581, 5.89e-08, 0.00
3628.907, 7.83e-08, 0.00
3629.306, 6.50e-08, 0.00
3629.627, 5.84e-08, 0.00
3629.952, 7.77e-08, 0.00
3630.393, 6.36e-08, 0.00
3630.819, 6.45e-08, 0.00
3631.253, 5.84e-08, 0.00
3631.681, 6.72e-08, 0.00
3632.109, 6.13e-08, 0.00
3632.433, 6.13e-08, 0.00
3632.760, 5.86e-08, 0.00
3633.204, 6.13e-08, 0.00
3633.547, 6.47e-08, 0.00
3633.872, 7.82e-08, 0.00
3634.272, 5.89e-08, 0.00
3634.719, 5.92e-08, 0.00
3635.141, 7.03e-08, 0.00
3635.562, 5.91e-08, 0.00
3635.889, 7.97e-08, 0.00
3636.209, 5.97e-08, 0.00
3636.650, 5.97e-08, 0.00
3637.077, 7.13e-08, 0.00
3637.499, 5.93e-08, 0.00
3637.825, 7.82e-08, 0.00
3638.145, 7.33e-08, 0.00
3638.506, 7.44e-08, 0.00
3638.832, 7.44e-08, 0.00
3639.232, 6.54e-08, 0.00
3639.673, 6.44e-08, 0.00
3640.020, 8.12e-08, 0.00
3640.341, 5.92e-08, 0.00
3640.746, 6.62e-08, 0.00
3641.067, 6.60e-08, 0.00
3641.417, 6.85e-08, 0.00
3641.834, 5.91e-08, 0.00
3642.276, 6.28e-08, 0.00
3642.621, 6.19e-08, 0.00
3642.948, 6.19e-08, 0.00
3643.351, 7.32e-08, 0.00
3643.778, 6.61e-08, 0.00
3644.098, 5.92e-08, 0.00
3644.438, 6.36e-08, 0.00
3644.864, 5.82e-08, 0.00
3645.185, 5.88e-08, 0.00
3645.524, 5.98e-08, 0.00
3645.872, 7.41e-08, 0.00
3646.192, 7.77e-08, 0.00
3646.592, 5.87e-08, 0.00
3646.918, 7.83e-08, 0.00
3647.257, 5.86e-08, 0.00
3647.678, 6.15e-08, 0.00
3648.125, 7.45e-08, 0.00
3648.466, 6.38e-08, 0.00
3648.792, 7.83e-08, 0.00
3649.191, 5.75e-08, 0.00
3649.512, 7.81e-08, 0.00
3649.857, 6.65e-08, 0.00
3650.199, 5.89e-08, 0.00
3650.519, 7.76e-08, 0.00
