time, power, status
3603.971, 7.56e-09, 0.00
3604.399, 1.22e-08, 0.00
3604.839, 7.74e-09, 0.00
3605.183, 8.66e-09, 0.00
3605.505, 1.27e-08, 0.00
3605.925, 8.01e-09, 0.00
3606.354, 8.14e-09, 0.00
3606.797, 9.96e-09, 0.00
3607.227, 9.34e-09, 0.00
3607.670, 8.87e-09, 0.00
3608.014, 8.13e-09, 0.00
3608.340, 1.16e-08, 0.00
3608.755, 1.12e-08, 0.00
3609.091, 7.57e-09, 0.00
3609.437, 1.36e-08, 0.00
3609.773, 1.15e-08, 0.00
3610.087, 9.96e-09, 0.00
3610.434, 1.11e-08, 0.00
3610.833, 1.36e-08, 0.00
3611.169, 1.23e-08, 0.00
3611.491, 1.17e-08, 0.00
3611.827, 2.07e-08, 0.00
3612.166, 1.22e-08, 0.00
3612.522, 1.15e-08, 0.00
3612.857, 1.05e-08, 0.00
3613.267, 8.14e-09, 0.00
3613.590, 8.49e-09, 0.00
3613.917, 8.16e-09, 0.00
3614.347, 8.81e-09, 0.00
3614.674, 1.17e-08, 0.00
3615.010, 8.01e-09, 0.00
3615.440, 8.28e-09, 0.00
3615.864, 8.35e-09, 0.00
3616.187, 1.15e-08, 0.00
3616.529, 8.43e-09, 0.00
3616.874, 8.08e-09, 0.00
3617.193, 1.17e-08, 0.00
3617.598, 8.04e-09, 0.00
3617.921, 1.18e-08, 0.00
3618.263, 8.11e-09, 0.00
3618.608, 9.19e-09, 0.00
3618.929, 1.18e-08, 0.00
3619.333, 8.30e-09, 0.00
3619.657, 1.02e-08, 0.00
3619.992, 1.11e-08, 0.00
3620.416, 1.02e-08, 0.00
3620.751, 7.64e-09, 0.00
3621.075, 1.16e-08, 0.00
3621.416, 8.12e-09, 0.00
3621.841, 8.72e-09, 0.00
3622.266, 9.90e-09, 0.00
3622.713, 9.23e-09, 0.00
3623.062, 9.60e-09, 0.00
3623.388, 1.15e-08, 0.00
3623.791, 8.64e-09, 0.00
3624.239, 9.22e-09, 0.00
3624.584, 8.49e-09, 0.00
3624.982, 1.16e-08, 0.00
3625.324, 9.26e-09, 0.00
3625.668, 8.60e-09, 0.00
3625.988, 1.15e-08, 0.00
3626.394, 8.27e-09, 0.00
3626.717, 1.15e-08, 0.00
3627.053, 8.33e-09, 0.00
3627.482, 8.54e-09, 0.00
3627.805, 1.14e-08, 0.00
3628.141, 8.18e-09, 0.00
3628.570, 8.25e-09, 0.00
3628.893, 1.16e-08, 0.00
3629.233, 1.36e-08, 0.00
3629.591, 1.11e-08, 0.00
3629.990, 1.38e-08, 0.00
3630.331, 1.16e-08, 0.00
3630.771, 1.45e-08, 0.00
3631.129, 1.08e-08, 0.00
3631.530, 8.87e-09, 0.00
3631.887, 8.79e-09, 0.00
3632.299, 1.15e-08, 0.00
3632.617, 8.27e-09, 0.00
3633.064, 8.25e-09, 0.00
3633.495, 8.19e-09, 0.00
3633.843, 8.20e-09, 0.00
3634.163, 1.16e-08, 0.00
3634.568, 8.59e-09, 0.00
3634.892, 1.17e-08, 0.00
3635.233, 8.09e-09, 0.00
3635.658, 7.98e-09, 0.00
3636.083, 8.11e-09, 0.00
3636.412, 1.16e-08, 0.00
3636.748, 1.15e-08, 0.00
3637.090, 8.07e-09, 0.00
3637.415, 1.16e-08, 0.00
3637.812, 8.69e-09, 0.00
3638.135, 8.37e-09, 0.00
3638.464, 1.17e-08, 0.00
3638.905, 9.54e-09, 0.00
3639.335, 8.09e-09, 0.00
3639.779, 8.96e-09, 0.00
3640.124, 8.22e-09, 0.00
3640.532, 1.16e-08, 0.00
3640.871, 1.15e-08, 0.00
3641.276, 8.11e-09, 0.00
3641.600, 7.69e-09, 0.00
