time, power, status
1227.680, 1.59e-08, 0.00
1228.081, 1.70e-08, 0.00
1228.408, 2.12e-08, 0.00
1228.729, 1.67e-08, 0.00
1229.049, 2.14e-08, 0.00
1229.376, 1.43e-08, 0.00
1229.817, 1.72e-08, 0.00
1230.159, 1.61e-08, 0.00
1230.485, 1.82e-08, 0.00
1230.885, 2.11e-08, 0.00
1231.224, 1.54e-08, 0.00
1231.651, 1.48e-08, 0.00
1232.072, 1.54e-08, 0.00
1232.398, 2.24e-08, 0.00
1232.737, 1.72e-08, 0.00
1233.079, 1.51e-08, 0.00
1233.405, 2.15e-08, 0.00
1233.805, 1.48e-08, 0.00
1234.125, 2.14e-08, 0.00
1234.451, 1.52e-08, 0.00
1234.812, 1.84e-08, 0.00
1235.133, 2.15e-08, 0.00
1235.538, 1.47e-08, 0.00
1235.893, 2.10e-08, 0.00
1236.298, 2.12e-08, 0.00
1236.647, 1.84e-08, 0.00
1237.068, 1.52e-08, 0.00
1237.495, 1.78e-08, 0.00
1237.919, 1.87e-08, 0.00
1238.239, 2.09e-08, 0.00
1238.584, 1.57e-08, 0.00
1239.005, 1.48e-08, 0.00
1239.330, 2.12e-08, 0.00
1239.670, 1.83e-08, 0.00
1240.091, 1.56e-08, 0.00
1240.416, 2.14e-08, 0.00
1240.755, 1.51e-08, 0.00
1241.177, 1.48e-08, 0.00
1241.502, 2.11e-08, 0.00
1241.842, 1.51e-08, 0.00
1242.183, 1.62e-08, 0.00
1242.508, 2.12e-08, 0.00
1242.927, 1.54e-08, 0.00
1243.269, 1.90e-08, 0.00
1243.594, 2.11e-08, 0.00
1243.994, 1.48e-08, 0.00
1244.420, 1.69e-08, 0.00
1244.740, 2.08e-08, 0.00
1245.079, 1.52e-08, 0.00
1245.506, 1.48e-08, 0.00
1245.858, 1.52e-08, 0.00
1246.188, 2.12e-08, 0.00
1246.595, 1.49e-08, 0.00
1247.019, 1.47e-08, 0.00
1247.449, 1.63e-08, 0.00
1247.889, 1.70e-08, 0.00
1248.232, 1.52e-08, 0.00
1248.557, 1.56e-08, 0.00
1248.958, 1.48e-08, 0.00
1249.385, 1.53e-08, 0.00
1249.826, 1.84e-08, 0.00
1250.168, 1.51e-08, 0.00
1250.494, 2.15e-08, 0.00
1250.894, 2.04e-08, 0.00
1251.234, 2.03e-08, 0.00
1251.661, 3.42e-08, 0.00
1251.982, 2.12e-08, 0.00
1252.327, 1.77e-08, 0.00
1252.669, 1.46e-08, 0.00
1252.989, 2.15e-08, 0.00
1253.395, 1.61e-08, 0.00
1253.836, 1.83e-08, 0.00
1254.257, 1.79e-08, 0.00
1254.703, 1.78e-08, 0.00
1255.046, 1.49e-08, 0.00
1255.371, 1.74e-08, 0.00
1255.784, 2.46e-08, 0.00
1256.211, 2.11e-08, 0.00
1256.538, 2.12e-08, 0.00
1256.899, 2.38e-08, 0.00
1257.302, 1.58e-08, 0.00
1257.751, 1.98e-08, 0.00
1258.172, 2.30e-08, 0.00
1258.517, 1.63e-08, 0.00
1258.957, 1.98e-08, 0.00
1259.299, 2.14e-08, 0.00
1259.723, 2.41e-08, 0.00
1260.163, 2.64e-08, 0.00
1260.511, 2.14e-08, 0.00
1260.929, 2.77e-08, 0.00
1261.250, 2.15e-08, 0.00
1261.575, 1.89e-08, 0.00
1261.937, 1.49e-08, 0.00
1262.256, 2.11e-08, 0.00
1262.662, 1.54e-08, 0.00
1262.981, 1.54e-08, 0.00
1263.326, 1.49e-08, 0.00
1263.668, 1.77e-08, 0.00
1263.988, 2.14e-08, 0.00
1264.392, 1.54e-08, 0.00
1264.713, 2.12e-08, 0.00
1265.052, 1.53e-08, 0.00
1265.478, 1.77e-08, 0.00
1265.830, 1.77e-08, 0.00
1266.220, 2.11e-08, 0.00
1266.548, 1.53e-08, 0.00
1266.991, 1.47e-08, 0.00
1267.421, 1.57e-08, 0.00
1267.842, 1.85e-08, 0.00
1268.163, 2.06e-08, 0.00
1268.508, 1.68e-08, 0.00
1268.850, 1.58e-08, 0.00
1269.170, 2.21e-08, 0.00
1269.497, 1.63e-08, 0.00
1269.817, 2.11e-08, 0.00
1270.217, 1.46e-08, 0.00
1270.543, 2.15e-08, 0.00
1270.863, 1.61e-08, 0.00
1271.304, 1.77e-08, 0.00
1271.651, 1.83e-08, 0.00
1271.972, 2.12e-08, 0.00
1272.377, 1.85e-08, 0.00
1272.698, 1.51e-08, 0.00
1273.038, 1.85e-08, 0.00
1273.385, 1.62e-08, 0.00
1273.706, 2.11e-08, 0.00
1274.105, 1.87e-08, 0.00
1274.431, 2.15e-08, 0.00
1274.771, 1.49e-08, 0.00
