time, power, status
3599.627, 8.28e-08, 0.00
3599.942, 1.22e-07, 0.00
3600.360, 8.51e-08, 0.00
3600.708, 8.29e-08, 0.00
3601.023, 1.19e-07, 0.00
3601.447, 8.80e-08, 0.00
3601.789, 8.51e-08, 0.00
3602.110, 8.71e-08, 0.00
3602.515, 8.23e-08, 0.00
3602.956, 8.56e-08, 0.00
3603.378, 8.59e-08, 0.00
3603.824, 8.30e-08, 0.00
3604.166, 8.58e-08, 0.00
3604.492, 9.76e-08, 0.00
3604.873, 8.34e-08, 0.00
3605.194, 1.05e-07, 0.00
3605.533, 8.32e-08, 0.00
3605.954, 8.55e-08, 0.00
3606.275, 8.72e-08, 0.00
3606.620, 8.55e-08, 0.00
3607.041, 8.35e-08, 0.00
3607.362, 1.01e-07, 0.00
3607.701, 9.42e-08, 0.00
3608.135, 9.11e-08, 0.00
3608.568, 9.58e-08, 0.00
3608.990, 8.82e-08, 0.00
3609.314, 8.76e-08, 0.00
3609.640, 8.56e-08, 0.00
3610.084, 8.60e-08, 0.00
3610.511, 8.64e-08, 0.00
3610.951, 9.65e-08, 0.00
3611.294, 8.58e-08, 0.00
3611.616, 1.15e-07, 0.00
3612.032, 8.54e-08, 0.00
3612.370, 1.11e-07, 0.00
3612.690, 1.01e-07, 0.00
3613.105, 8.56e-08, 0.00
3613.532, 1.03e-07, 0.00
3613.846, 1.01e-07, 0.00
3614.179, 9.21e-08, 0.00
3614.606, 8.50e-08, 0.00
3615.027, 8.45e-08, 0.00
3615.347, 8.79e-08, 0.00
3615.693, 8.60e-08, 0.00
3616.034, 8.51e-08, 0.00
3616.352, 1.03e-07, 0.00
3616.769, 1.10e-07, 0.00
3617.207, 8.61e-08, 0.00
3617.633, 8.53e-08, 0.00
3618.055, 8.55e-08, 0.00
3618.412, 8.56e-08, 0.00
3618.801, 8.74e-08, 0.00
3619.142, 8.55e-08, 0.00
3619.572, 8.54e-08, 0.00
3619.916, 8.54e-08, 0.00
3620.239, 8.76e-08, 0.00
3620.645, 8.58e-08, 0.00
3621.066, 8.58e-08, 0.00
3621.392, 8.76e-08, 0.00
3621.712, 8.69e-08, 0.00
3622.071, 1.09e-07, 0.00
3622.473, 8.75e-08, 0.00
3622.794, 8.55e-08, 0.00
3623.234, 8.59e-08, 0.00
3623.582, 8.59e-08, 0.00
3623.902, 9.80e-08, 0.00
3624.323, 8.58e-08, 0.00
3624.749, 8.59e-08, 0.00
3625.171, 1.07e-07, 0.00
3625.491, 1.11e-07, 0.00
3625.825, 8.56e-08, 0.00
3626.142, 1.02e-07, 0.00
3626.481, 9.75e-08, 0.00
3626.902, 8.60e-08, 0.00
3627.223, 1.20e-07, 0.00
3627.562, 9.55e-08, 0.00
3627.997, 8.55e-08, 0.00
3628.430, 8.59e-08, 0.00
3628.871, 8.56e-08, 0.00
3629.295, 8.55e-08, 0.00
3629.723, 8.86e-08, 0.00
3630.042, 1.08e-07, 0.00
3630.376, 9.38e-08, 0.00
3630.822, 8.80e-08, 0.00
3631.164, 8.64e-08, 0.00
3631.486, 1.02e-07, 0.00
3631.899, 8.61e-08, 0.00
3632.340, 8.65e-08, 0.00
3632.684, 1.04e-07, 0.00
3632.997, 1.01e-07, 0.00
3633.397, 1.01e-07, 0.00
3633.730, 9.00e-08, 0.00
3634.072, 8.64e-08, 0.00
3634.476, 8.59e-08, 0.00
3634.797, 8.58e-08, 0.00
3635.136, 8.55e-08, 0.00
3635.564, 8.55e-08, 0.00
3636.004, 8.53e-08, 0.00
3636.347, 8.55e-08, 0.00
3636.672, 8.55e-08, 0.00
3637.072, 8.58e-08, 0.00
3637.498, 8.66e-08, 0.00
3637.819, 1.07e-07, 0.00
3638.162, 1.00e-07, 0.00
3638.576, 8.51e-08, 0.00
3638.898, 8.51e-08, 0.00
3639.222, 8.56e-08, 0.00
3639.670, 8.58e-08, 0.00
3640.094, 1.10e-07, 0.00
3640.414, 8.54e-08, 0.00
3640.735, 1.02e-07, 0.00
3641.093, 8.51e-08, 0.00
3641.419, 8.77e-08, 0.00
3641.819, 8.96e-08, 0.00
3642.260, 8.53e-08, 0.00
3642.688, 8.72e-08, 0.00
3643.029, 8.51e-08, 0.00
3643.350, 8.76e-08, 0.00
3643.758, 8.35e-08, 0.00
3644.199, 8.54e-08, 0.00
3644.625, 8.55e-08, 0.00
3645.047, 8.81e-08, 0.00
3645.368, 9.64e-08, 0.00
3645.694, 8.87e-08, 0.00
3646.055, 8.65e-08, 0.00
3646.376, 8.54e-08, 0.00
3646.781, 8.55e-08, 0.00
3647.223, 8.59e-08, 0.00
3647.570, 8.70e-08, 0.00
