time, power, status
3607.400, 7.03e-09, 0.00
3607.746, 7.09e-09, 0.00
3608.077, 9.42e-09, 0.00
3608.480, 7.13e-09, 0.00
3608.923, 7.07e-09, 0.00
3609.352, 8.03e-09, 0.00
3609.776, 6.94e-09, 0.00
3610.105, 6.93e-09, 0.00
3610.427, 8.72e-09, 0.00
3610.871, 7.32e-09, 0.00
3611.220, 7.29e-09, 0.00
3611.544, 6.98e-09, 0.00
3611.946, 7.71e-09, 0.00
3612.274, 9.38e-09, 0.00
3612.597, 7.11e-09, 0.00
3612.966, 7.45e-09, 0.00
3613.289, 9.49e-09, 0.00
3613.692, 7.92e-09, 0.00
3614.121, 8.23e-09, 0.00
3614.444, 9.47e-09, 0.00
3614.767, 9.40e-09, 0.00
3615.216, 5.77e-09, 0.00
3615.656, 6.85e-09, 0.00
3616.099, 5.88e-09, 0.00
3616.469, 6.91e-09, 0.00
3616.774, 6.92e-09, 0.00
3617.183, 7.17e-09, 0.00
3617.610, 7.50e-09, 0.00
3617.937, 9.42e-09, 0.00
3618.267, 6.91e-09, 0.00
3618.710, 7.39e-09, 0.00
3619.140, 8.04e-09, 0.00
3619.463, 7.18e-09, 0.00
3619.806, 5.93e-09, 0.00
3620.156, 6.19e-09, 0.00
3620.559, 9.63e-09, 0.00
3620.902, 7.08e-09, 0.00
3621.253, 7.62e-09, 0.00
3621.576, 9.54e-09, 0.00
3621.985, 7.09e-09, 0.00
3622.308, 7.09e-09, 0.00
3622.650, 7.18e-09, 0.00
3623.000, 7.30e-09, 0.00
3623.324, 7.08e-09, 0.00
3623.726, 7.01e-09, 0.00
3624.055, 9.39e-09, 0.00
3624.378, 7.08e-09, 0.00
3624.743, 7.66e-09, 0.00
3625.071, 9.49e-09, 0.00
3625.474, 7.49e-09, 0.00
3625.829, 7.49e-09, 0.00
3626.247, 9.42e-09, 0.00
3626.593, 9.45e-09, 0.00
3627.004, 7.06e-09, 0.00
3627.431, 7.45e-09, 0.00
3627.754, 9.35e-09, 0.00
3628.083, 7.03e-09, 0.00
3628.446, 7.36e-09, 0.00
3628.770, 9.35e-09, 0.00
3629.180, 8.01e-09, 0.00
3629.604, 7.23e-09, 0.00
3629.927, 7.46e-09, 0.00
3630.255, 9.40e-09, 0.00
3630.698, 7.33e-09, 0.00
3631.128, 6.24e-09, 0.00
3631.571, 6.20e-09, 0.00
3632.001, 5.91e-09, 0.00
3632.324, 1.01e-08, 0.00
3632.660, 6.97e-09, 0.00
3633.089, 7.07e-09, 0.00
3633.533, 7.30e-09, 0.00
3633.961, 7.02e-09, 0.00
3634.386, 6.87e-09, 0.00
3634.709, 8.56e-09, 0.00
3635.057, 5.91e-09, 0.00
3635.401, 5.78e-09, 0.00
3635.794, 1.20e-08, 0.00
3636.142, 8.37e-09, 0.00
3636.587, 1.47e-08, 0.00
3636.907, 8.32e-09, 0.00
3637.237, 9.35e-09, 0.00
3637.605, 8.33e-09, 0.00
3638.014, 5.73e-09, 0.00
3638.355, 1.54e-08, 0.00
3638.775, 9.07e-09, 0.00
3639.186, 1.41e-08, 0.00
3639.503, 8.79e-09, 0.00
3639.826, 8.02e-09, 0.00
3640.155, 6.78e-09, 0.00
3640.497, 1.07e-08, 0.00
3640.837, 8.19e-09, 0.00
3641.261, 6.61e-09, 0.00
3641.705, 6.01e-09, 0.00
3642.135, 8.87e-09, 0.00
3642.479, 8.58e-09, 0.00
3642.842, 8.25e-09, 0.00
3643.251, 7.01e-09, 0.00
3643.695, 7.24e-09, 0.00
3644.046, 8.07e-09, 0.00
3644.369, 9.33e-09, 0.00
3644.773, 7.19e-09, 0.00
3645.101, 9.42e-09, 0.00
3645.445, 6.94e-09, 0.00
