time, power, status
3595.692, 9.26e-08, 0.00
3596.098, 7.09e-08, 0.00
3596.538, 8.74e-08, 0.00
3596.881, 7.04e-08, 0.00
3597.206, 9.05e-08, 0.00
3597.607, 1.04e-07, 0.00
3597.941, 6.97e-08, 0.00
3598.384, 8.65e-08, 0.00
3598.805, 1.11e-07, 0.00
3599.148, 7.01e-08, 0.00
3599.569, 8.34e-08, 0.00
3599.890, 9.03e-08, 0.00
3600.257, 9.19e-08, 0.00
3600.578, 6.88e-08, 0.00
3600.997, 7.15e-08, 0.00
3601.426, 1.15e-07, 0.00
3601.759, 1.15e-07, 0.00
3602.183, 1.16e-07, 0.00
3602.516, 9.39e-08, 0.00
3602.838, 9.37e-08, 0.00
3603.183, 1.18e-07, 0.00
3603.621, 8.59e-08, 0.00
3603.958, 1.02e-07, 0.00
3604.375, 6.94e-08, 0.00
3604.701, 9.24e-08, 0.00
3605.023, 7.66e-08, 0.00
3605.472, 8.54e-08, 0.00
3605.815, 7.30e-08, 0.00
3606.144, 9.23e-08, 0.00
3606.544, 6.99e-08, 0.00
3606.864, 9.22e-08, 0.00
3607.210, 8.69e-08, 0.00
3607.631, 7.34e-08, 0.00
3607.952, 9.32e-08, 0.00
3608.297, 8.53e-08, 0.00
3608.639, 6.94e-08, 0.00
3608.959, 9.29e-08, 0.00
3609.365, 7.01e-08, 0.00
3609.685, 9.42e-08, 0.00
3610.025, 7.25e-08, 0.00
3610.452, 7.66e-08, 0.00
3610.873, 8.74e-08, 0.00
3611.198, 9.21e-08, 0.00
3611.539, 7.02e-08, 0.00
3611.880, 7.88e-08, 0.00
3612.206, 9.27e-08, 0.00
3612.605, 6.88e-08, 0.00
3612.926, 9.33e-08, 0.00
3613.252, 7.28e-08, 0.00
3613.692, 8.54e-08, 0.00
3614.044, 7.65e-08, 0.00
3614.436, 9.30e-08, 0.00
3614.778, 7.65e-08, 0.00
3615.128, 8.67e-08, 0.00
3615.450, 8.67e-08, 0.00
3615.853, 8.53e-08, 0.00
3616.180, 7.11e-08, 0.00
3616.538, 1.17e-07, 0.00
3616.935, 8.71e-08, 0.00
3617.261, 1.04e-07, 0.00
3617.594, 6.94e-08, 0.00
3618.035, 7.15e-08, 0.00
3618.462, 8.16e-08, 0.00
3618.884, 7.08e-08, 0.00
3619.210, 1.17e-07, 0.00
3619.568, 9.40e-08, 0.00
3619.905, 1.06e-07, 0.00
3620.323, 6.98e-08, 0.00
3620.745, 8.75e-08, 0.00
3621.065, 9.22e-08, 0.00
3621.411, 6.96e-08, 0.00
3621.753, 8.38e-08, 0.00
3622.074, 9.32e-08, 0.00
3622.479, 7.07e-08, 0.00
3622.800, 9.26e-08, 0.00
3623.146, 7.77e-08, 0.00
3623.561, 7.14e-08, 0.00
3623.888, 9.23e-08, 0.00
3624.215, 9.26e-08, 0.00
3624.658, 8.51e-08, 0.00
3625.080, 8.76e-08, 0.00
3625.529, 8.75e-08, 0.00
3625.951, 7.07e-08, 0.00
3626.276, 9.27e-08, 0.00
3626.616, 8.64e-08, 0.00
3626.958, 7.88e-08, 0.00
3627.284, 9.32e-08, 0.00
3627.703, 6.90e-08, 0.00
3628.045, 6.92e-08, 0.00
3628.371, 9.33e-08, 0.00
3628.771, 6.93e-08, 0.00
3629.096, 9.30e-08, 0.00
3629.436, 8.77e-08, 0.00
3629.777, 6.94e-08, 0.00
3630.104, 9.27e-08, 0.00
3630.504, 6.92e-08, 0.00
3630.824, 9.38e-08, 0.00
3631.150, 7.60e-08, 0.00
3631.591, 7.92e-08, 0.00
3632.012, 7.18e-08, 0.00
3632.455, 8.71e-08, 0.00
3632.895, 1.04e-07, 0.00
3633.234, 1.18e-07, 0.00
3633.648, 6.88e-08, 0.00
3634.099, 7.03e-08, 0.00
3634.505, 7.25e-08, 0.00
3634.826, 9.18e-08, 0.00
3635.157, 7.32e-08, 0.00
3635.477, 9.29e-08, 0.00
3635.817, 9.29e-08, 0.00
3636.244, 7.80e-08, 0.00
3636.587, 6.91e-08, 0.00
3636.907, 9.30e-08, 0.00
3637.313, 7.96e-08, 0.00
3637.754, 6.97e-08, 0.00
3638.101, 7.08e-08, 0.00
3638.421, 7.08e-08, 0.00
3638.818, 6.91e-08, 0.00
3639.144, 6.96e-08, 0.00
3639.484, 8.64e-08, 0.00
3639.826, 7.98e-08, 0.00
3640.152, 9.27e-08, 0.00
3640.552, 7.23e-08, 0.00
3640.873, 9.32e-08, 0.00
3641.219, 6.99e-08, 0.00
3641.561, 6.97e-08, 0.00
3641.882, 9.22e-08, 0.00
3642.288, 8.80e-08, 0.00
3642.608, 9.21e-08, 0.00
