time, power, status
3617.811, 1.93e-08, 0.00
3618.132, 2.56e-08, 0.00
3618.472, 1.88e-08, 0.00
3618.820, 1.87e-08, 0.00
3619.140, 2.56e-08, 0.00
3619.560, 1.96e-08, 0.00
3619.987, 1.98e-08, 0.00
3620.409, 1.80e-08, 0.00
3620.735, 3.05e-08, 0.00
3621.075, 1.98e-08, 0.00
3621.496, 1.93e-08, 0.00
3621.823, 2.56e-08, 0.00
3622.144, 2.20e-08, 0.00
3622.505, 1.87e-08, 0.00
3622.831, 2.58e-08, 0.00
3623.231, 2.06e-08, 0.00
3623.552, 2.58e-08, 0.00
3623.878, 2.34e-08, 0.00
3624.240, 2.24e-08, 0.00
3624.646, 3.18e-08, 0.00
3624.986, 3.09e-08, 0.00
3625.307, 2.43e-08, 0.00
3625.734, 2.35e-08, 0.00
3626.087, 1.61e-08, 0.00
3626.514, 2.09e-08, 0.00
3626.941, 1.83e-08, 0.00
3627.364, 1.91e-08, 0.00
3627.691, 1.89e-08, 0.00
3628.015, 1.90e-08, 0.00
3628.455, 2.05e-08, 0.00
3628.882, 2.15e-08, 0.00
3629.203, 2.51e-08, 0.00
3629.542, 1.82e-08, 0.00
3629.969, 1.83e-08, 0.00
3630.309, 2.57e-08, 0.00
3630.657, 2.55e-08, 0.00
3631.076, 1.85e-08, 0.00
3631.418, 1.90e-08, 0.00
3631.743, 2.55e-08, 0.00
3632.143, 1.72e-08, 0.00
3632.483, 3.29e-08, 0.00
3632.831, 2.87e-08, 0.00
3633.230, 2.03e-08, 0.00
3633.570, 2.56e-08, 0.00
3633.917, 2.56e-08, 0.00
3634.337, 1.99e-08, 0.00
3634.763, 1.90e-08, 0.00
3635.204, 1.96e-08, 0.00
3635.632, 1.87e-08, 0.00
3635.952, 2.58e-08, 0.00
3636.302, 2.58e-08, 0.00
3636.720, 1.84e-08, 0.00
3637.162, 1.96e-08, 0.00
3637.507, 1.85e-08, 0.00
3637.834, 1.93e-08, 0.00
3638.237, 1.85e-08, 0.00
3638.558, 2.56e-08, 0.00
3638.884, 2.12e-08, 0.00
3639.325, 1.85e-08, 0.00
3639.752, 1.88e-08, 0.00
3640.073, 2.56e-08, 0.00
3640.413, 2.00e-08, 0.00
3640.840, 1.87e-08, 0.00
3641.262, 1.87e-08, 0.00
3641.583, 2.57e-08, 0.00
3641.928, 1.85e-08, 0.00
3642.270, 2.08e-08, 0.00
3642.591, 2.56e-08, 0.00
3642.997, 1.88e-08, 0.00
3643.318, 2.57e-08, 0.00
3643.644, 1.85e-08, 0.00
3643.965, 2.48e-08, 0.00
3644.305, 1.83e-08, 0.00
3644.732, 2.06e-08, 0.00
3645.053, 2.57e-08, 0.00
3645.393, 2.10e-08, 0.00
3645.813, 1.82e-08, 0.00
3646.140, 2.82e-08, 0.00
3646.462, 3.20e-08, 0.00
3646.829, 2.20e-08, 0.00
3647.232, 1.62e-08, 0.00
3647.603, 4.31e-08, 0.00
3648.003, 2.48e-08, 0.00
3648.323, 2.22e-08, 0.00
3648.668, 1.68e-08, 0.00
3648.988, 2.32e-08, 0.00
3649.328, 2.20e-08, 0.00
3649.654, 1.66e-08, 0.00
3650.015, 3.21e-08, 0.00
3650.434, 2.47e-08, 0.00
3650.782, 1.67e-08, 0.00
3651.102, 2.84e-08, 0.00
3651.522, 1.94e-08, 0.00
3651.869, 1.70e-08, 0.00
3652.187, 2.92e-08, 0.00
3652.614, 2.04e-08, 0.00
3652.956, 1.83e-08, 0.00
3653.274, 2.57e-08, 0.00
3653.701, 2.08e-08, 0.00
3654.042, 1.85e-08, 0.00
3654.462, 2.06e-08, 0.00
3654.788, 2.43e-08, 0.00
3655.128, 2.56e-08, 0.00
3655.479, 2.25e-08, 0.00
3655.815, 2.25e-08, 0.00
3656.216, 1.96e-08, 0.00
3656.540, 2.59e-08, 0.00
3656.868, 1.88e-08, 0.00
3657.312, 1.85e-08, 0.00
3657.739, 2.10e-08, 0.00
3658.180, 1.94e-08, 0.00
3658.523, 1.82e-08, 0.00
3658.848, 2.55e-08, 0.00
3659.249, 1.91e-08, 0.00
3659.570, 2.57e-08, 0.00
3659.915, 1.80e-08, 0.00
3660.257, 1.87e-08, 0.00
3660.578, 2.53e-08, 0.00
3660.984, 1.85e-08, 0.00
3661.305, 2.57e-08, 0.00
3661.631, 1.88e-08, 0.00
3661.952, 2.56e-08, 0.00
3662.292, 1.94e-08, 0.00
3662.719, 1.88e-08, 0.00
3663.160, 1.88e-08, 0.00
3663.582, 1.85e-08, 0.00
3664.028, 2.21e-08, 0.00
3664.371, 1.89e-08, 0.00
3664.696, 1.87e-08, 0.00
