time, power, status
2377.409, 5.45e-09, 0.00
2377.733, 3.58e-09, 0.00
2378.062, 2.92e-09, 0.00
2378.506, 3.40e-09, 0.00
2378.936, 3.21e-09, 0.00
2379.361, 3.01e-09, 0.00
2379.684, 3.88e-09, 0.00
2380.013, 3.08e-09, 0.00
2380.438, 2.88e-09, 0.00
2380.762, 2.87e-09, 0.00
2381.090, 3.78e-09, 0.00
2381.515, 3.66e-09, 0.00
2381.945, 3.03e-09, 0.00
2382.269, 3.64e-09, 0.00
2382.592, 3.25e-09, 0.00
2383.022, 3.01e-09, 0.00
2383.466, 2.78e-09, 0.00
2383.891, 2.84e-09, 0.00
2384.241, 3.37e-09, 0.00
2384.565, 3.81e-09, 0.00
2384.954, 3.76e-09, 0.00
2385.379, 3.06e-09, 0.00
2385.702, 3.68e-09, 0.00
2386.065, 2.84e-09, 0.00
2386.455, 2.80e-09, 0.00
2386.800, 4.37e-09, 0.00
2387.129, 4.37e-09, 0.00
2387.535, 2.84e-09, 0.00
2387.968, 3.15e-09, 0.00
2388.412, 2.98e-09, 0.00
2388.836, 3.51e-09, 0.00
2389.247, 3.01e-09, 0.00
2389.570, 3.45e-09, 0.00
2389.918, 2.93e-09, 0.00
2390.341, 2.83e-09, 0.00
2390.766, 2.99e-09, 0.00
2391.094, 3.92e-09, 0.00
2391.418, 3.81e-09, 0.00
2391.861, 3.71e-09, 0.00
2392.290, 2.89e-09, 0.00
2392.715, 3.13e-09, 0.00
2393.144, 2.92e-09, 0.00
2393.467, 3.73e-09, 0.00
2393.810, 3.69e-09, 0.00
2394.239, 2.99e-09, 0.00
2394.664, 3.26e-09, 0.00
2394.992, 2.98e-09, 0.00
2395.315, 3.18e-09, 0.00
2395.758, 2.95e-09, 0.00
2396.188, 2.88e-09, 0.00
2396.653, 3.69e-09, 0.00
2397.043, 2.98e-09, 0.00
2397.491, 2.84e-09, 0.00
2397.921, 3.06e-09, 0.00
2398.348, 3.45e-09, 0.00
2398.693, 2.89e-09, 0.00
2399.022, 3.09e-09, 0.00
2399.425, 3.48e-09, 0.00
2399.850, 2.88e-09, 0.00
2400.279, 3.19e-09, 0.00
2400.724, 3.53e-09, 0.00
2401.153, 2.92e-09, 0.00
2401.499, 3.82e-09, 0.00
2401.882, 3.71e-09, 0.00
2402.233, 2.82e-09, 0.00
2402.636, 2.89e-09, 0.00
2403.066, 2.85e-09, 0.00
2403.389, 2.85e-09, 0.00
2403.713, 3.78e-09, 0.00
2404.143, 2.93e-09, 0.00
2404.467, 3.68e-09, 0.00
2404.812, 3.53e-09, 0.00
2405.201, 3.35e-09, 0.00
2405.524, 3.84e-09, 0.00
2405.870, 3.64e-09, 0.00
2406.278, 2.74e-09, 0.00
2406.715, 2.85e-09, 0.00
2407.131, 2.85e-09, 0.00
2407.456, 3.52e-09, 0.00
2407.780, 2.84e-09, 0.00
2408.213, 3.05e-09, 0.00
2408.540, 2.78e-09, 0.00
2408.863, 3.81e-09, 0.00
2409.311, 2.84e-09, 0.00
2409.735, 2.98e-09, 0.00
2410.085, 2.95e-09, 0.00
2410.409, 4.10e-09, 0.00
2410.811, 2.83e-09, 0.00
2411.241, 2.89e-09, 0.00
2411.564, 4.61e-09, 0.00
2411.912, 3.29e-09, 0.00
2412.336, 2.77e-09, 0.00
2412.761, 3.57e-09, 0.00
2413.089, 2.92e-09, 0.00
2413.413, 2.87e-09, 0.00
2413.856, 2.99e-09, 0.00
2414.206, 3.82e-09, 0.00
2414.529, 4.03e-09, 0.00
2414.937, 2.85e-09, 0.00
2415.361, 3.08e-09, 0.00
2415.685, 3.97e-09, 0.00
2416.013, 3.72e-09, 0.00
2416.457, 2.88e-09, 0.00
2416.874, 3.03e-09, 0.00
2417.291, 2.80e-09, 0.00
2417.717, 2.98e-09, 0.00
2418.150, 2.74e-09, 0.00
2418.559, 2.78e-09, 0.00
2418.990, 2.79e-09, 0.00
2419.314, 3.74e-09, 0.00
2419.637, 3.24e-09, 0.00
2420.086, 2.88e-09, 0.00
2420.431, 2.84e-09, 0.00
2420.754, 3.79e-09, 0.00
2421.163, 2.88e-09, 0.00
2421.587, 2.84e-09, 0.00
2422.017, 3.43e-09, 0.00
2422.362, 5.80e-09, 0.00
2422.765, 3.94e-09, 0.00
2423.094, 3.06e-09, 0.00
2423.538, 2.89e-09, 0.00
2423.883, 2.77e-09, 0.00
2424.272, 3.58e-09, 0.00
2424.615, 2.82e-09, 0.00
2425.045, 2.92e-09, 0.00
2425.390, 3.52e-09, 0.00
2425.714, 3.53e-09, 0.00
2426.123, 3.31e-09, 0.00
2426.547, 3.50e-09, 0.00
