time, power, status
11.184, 1.01e-07, 0.00
11.518, 1.34e-07, 0.00
11.855, 1.30e-07, 0.00
12.193, 1.21e-07, 0.00
12.528, 1.01e-07, 0.00
12.862, 1.38e-07, 0.00
13.264, 1.06e-07, 0.00
13.597, 1.73e-07, 0.00
13.930, 1.04e-07, 0.00
14.369, 1.02e-07, 0.00
14.803, 2.02e-07, 0.00
15.142, 1.20e-07, 0.00
15.475, 1.21e-07, 0.00
15.809, 1.00e-07, 0.00
16.228, 1.02e-07, 0.00
16.562, 1.35e-07, 0.00
16.894, 9.97e-08, 0.00
17.221, 1.42e-07, 0.00
17.554, 2.04e-07, 0.00
17.887, 1.34e-07, 0.00
18.326, 9.96e-08, 0.00
18.764, 1.03e-07, 0.00
19.206, 1.70e-07, 0.00
19.555, 1.69e-07, 0.00
19.914, 1.34e-07, 0.00
20.298, 1.00e-07, 0.00
20.632, 1.39e-07, 0.00
20.970, 1.00e-07, 0.00
21.315, 9.97e-08, 0.00
21.633, 1.75e-07, 0.00
21.952, 1.21e-07, 0.00
22.291, 1.21e-07, 0.00
22.624, 1.01e-07, 0.00
23.045, 1.00e-07, 0.00
23.378, 1.39e-07, 0.00
23.712, 1.10e-07, 0.00
24.151, 1.11e-07, 0.00
24.586, 1.17e-07, 0.00
25.020, 1.09e-07, 0.00
25.461, 1.30e-07, 0.00
25.815, 1.10e-07, 0.00
26.215, 1.39e-07, 0.00
26.548, 1.11e-07, 0.00
26.882, 1.39e-07, 0.00
27.201, 1.16e-07, 0.00
27.556, 1.20e-07, 0.00
27.889, 1.40e-07, 0.00
28.209, 1.23e-07, 0.00
28.542, 1.39e-07, 0.00
28.956, 1.09e-07, 0.00
29.417, 1.11e-07, 0.00
29.829, 1.00e-07, 0.00
30.253, 1.11e-07, 0.00
30.586, 1.40e-07, 0.00
30.904, 1.13e-07, 0.00
31.264, 1.21e-07, 0.00
31.578, 1.36e-07, 0.00
31.891, 1.08e-07, 0.00
32.211, 1.35e-07, 0.00
32.604, 1.78e-07, 0.00
32.918, 1.32e-07, 0.00
33.236, 1.28e-07, 0.00
33.570, 1.81e-07, 0.00
33.883, 1.27e-07, 0.00
34.222, 1.09e-07, 0.00
34.574, 1.18e-07, 0.00
34.908, 1.19e-07, 0.00
35.227, 9.91e-08, 0.00
35.585, 1.05e-07, 0.00
35.918, 1.33e-07, 0.00
36.336, 1.01e-07, 0.00
36.770, 1.15e-07, 0.00
37.089, 1.33e-07, 0.00
37.422, 9.79e-08, 0.00
37.759, 1.33e-07, 0.00
38.097, 1.00e-07, 0.00
38.443, 1.21e-07, 0.00
38.763, 1.21e-07, 0.00
39.102, 1.00e-07, 0.00
39.540, 9.97e-08, 0.00
39.982, 0.00e+00, 1.00
40.230, 1.33e-07, 0.00
40.647, 1.01e-07, 0.00
40.984, 0.00e+00, 1.00
41.309, 1.02e-07, 0.00
41.642, 1.39e-07, 0.00
41.976, 1.11e-07, 0.00
42.316, 1.24e-07, 0.00
42.650, 1.40e-07, 0.00
43.068, 1.10e-07, 0.00
43.503, 1.22e-07, 0.00
43.937, 1.17e-07, 0.00
44.279, 1.09e-07, 0.00
44.591, 1.37e-07, 0.00
44.930, 9.92e-08, 0.00
45.251, 1.35e-07, 0.00
45.689, 9.92e-08, 0.00
46.132, 1.09e-07, 0.00
46.567, 1.09e-07, 0.00
47.001, 1.12e-07, 0.00
47.440, 1.09e-07, 0.00
47.874, 1.32e-07, 0.00
48.314, 1.24e-07, 0.00
