time, power, status
3610.438, 5.33e-08, 0.00
3610.760, 7.86e-08, 0.00
3611.089, 5.86e-08, 0.00
3611.450, 6.38e-08, 0.00
3611.770, 7.96e-08, 0.00
3612.176, 6.40e-08, 0.00
3612.496, 7.88e-08, 0.00
3612.841, 6.83e-08, 0.00
3613.262, 6.50e-08, 0.00
3613.582, 7.86e-08, 0.00
3613.927, 6.04e-08, 0.00
3614.349, 7.19e-08, 0.00
3614.668, 7.87e-08, 0.00
3615.014, 5.82e-08, 0.00
3615.435, 6.43e-08, 0.00
3615.755, 7.88e-08, 0.00
3616.100, 7.22e-08, 0.00
3616.540, 6.13e-08, 0.00
3616.967, 5.84e-08, 0.00
3617.408, 7.14e-08, 0.00
3617.834, 6.66e-08, 0.00
3618.155, 6.66e-08, 0.00
3618.494, 5.91e-08, 0.00
3618.934, 5.99e-08, 0.00
3619.361, 5.92e-08, 0.00
3619.784, 7.09e-08, 0.00
3620.113, 7.18e-08, 0.00
3620.434, 6.13e-08, 0.00
3620.799, 6.10e-08, 0.00
3621.126, 7.99e-08, 0.00
3621.526, 6.14e-08, 0.00
3621.953, 5.92e-08, 0.00
3622.274, 7.95e-08, 0.00
3622.614, 5.39e-08, 0.00
3623.041, 5.89e-08, 0.00
3623.362, 8.02e-08, 0.00
3623.702, 5.80e-08, 0.00
3624.130, 6.04e-08, 0.00
3624.551, 5.84e-08, 0.00
3624.878, 8.02e-08, 0.00
3625.218, 6.55e-08, 0.00
3625.560, 5.93e-08, 0.00
3625.886, 8.01e-08, 0.00
3626.287, 7.17e-08, 0.00
3626.607, 7.97e-08, 0.00
3626.933, 5.80e-08, 0.00
3627.294, 6.67e-08, 0.00
3627.615, 7.96e-08, 0.00
3628.020, 5.44e-08, 0.00
3628.461, 6.91e-08, 0.00
3628.814, 5.38e-08, 0.00
3629.209, 7.98e-08, 0.00
3629.550, 1.12e-07, 0.00
3629.872, 7.78e-08, 0.00
3630.193, 7.93e-08, 0.00
3630.536, 1.09e-07, 0.00
3630.856, 7.78e-08, 0.00
3631.195, 7.92e-08, 0.00
3631.515, 1.13e-07, 0.00
3631.957, 7.09e-08, 0.00
3632.297, 5.44e-08, 0.00
3632.655, 1.06e-07, 0.00
3632.978, 7.81e-08, 0.00
3633.377, 7.28e-08, 0.00
3633.717, 5.36e-08, 0.00
3634.043, 7.96e-08, 0.00
3634.383, 6.50e-08, 0.00
3634.828, 5.81e-08, 0.00
3635.170, 6.86e-08, 0.00
3635.569, 7.95e-08, 0.00
3635.914, 6.91e-08, 0.00
3636.256, 5.84e-08, 0.00
3636.575, 7.99e-08, 0.00
3637.001, 7.22e-08, 0.00
3637.423, 5.81e-08, 0.00
3637.743, 7.83e-08, 0.00
3638.102, 5.94e-08, 0.00
3638.509, 5.89e-08, 0.00
3638.956, 5.94e-08, 0.00
3639.302, 6.19e-08, 0.00
3639.622, 7.98e-08, 0.00
3640.033, 5.93e-08, 0.00
3640.354, 7.96e-08, 0.00
3640.694, 5.83e-08, 0.00
3641.042, 6.83e-08, 0.00
3641.362, 7.98e-08, 0.00
3641.781, 5.82e-08, 0.00
3642.208, 6.10e-08, 0.00
3642.631, 5.83e-08, 0.00
3642.957, 7.99e-08, 0.00
3643.278, 5.42e-08, 0.00
3643.635, 1.03e-07, 0.00
3644.057, 5.57e-08, 0.00
3644.498, 5.38e-08, 0.00
3644.846, 5.36e-08, 0.00
3645.167, 7.96e-08, 0.00
3645.567, 6.94e-08, 0.00
3645.893, 8.02e-08, 0.00
3646.214, 5.82e-08, 0.00
3646.654, 5.92e-08, 0.00
3647.003, 6.01e-08, 0.00
3647.323, 8.01e-08, 0.00
3647.743, 6.36e-08, 0.00
3648.165, 6.98e-08, 0.00
3648.591, 5.81e-08, 0.00
3648.918, 7.93e-08, 0.00
3649.242, 5.91e-08, 0.00
3649.686, 1.06e-07, 0.00
3650.005, 7.80e-08, 0.00
3650.345, 7.90e-08, 0.00
3650.684, 7.38e-08, 0.00
3651.032, 5.35e-08, 0.00
3651.352, 7.08e-08, 0.00
3651.771, 6.33e-08, 0.00
3652.118, 6.14e-08, 0.00
3652.518, 7.96e-08, 0.00
3652.863, 6.38e-08, 0.00
3653.206, 5.91e-08, 0.00
3653.526, 7.99e-08, 0.00
3653.932, 6.07e-08, 0.00
3654.252, 7.82e-08, 0.00
3654.592, 6.93e-08, 0.00
3655.018, 6.02e-08, 0.00
3655.339, 7.92e-08, 0.00
3655.678, 5.82e-08, 0.00
3656.026, 6.13e-08, 0.00
3656.426, 7.97e-08, 0.00
3656.766, 6.94e-08, 0.00
3656.992, 9.11e+03, 327680.00
