time, power, status
10.705, 4.10e-08, 0.00
11.026, 4.74e-08, 0.00
11.356, 3.35e-08, 0.00
11.717, 3.87e-08, 0.00
12.038, 3.84e-08, 0.00
12.443, 3.95e-08, 0.00
12.763, 4.71e-08, 0.00
13.090, 3.39e-08, 0.00
13.410, 4.67e-08, 0.00
13.750, 3.32e-08, 0.00
14.177, 3.34e-08, 0.00
14.618, 3.72e-08, 0.00
14.960, 3.34e-08, 0.00
15.286, 4.72e-08, 0.00
15.686, 3.36e-08, 0.00
16.006, 4.73e-08, 0.00
16.332, 4.04e-08, 0.00
16.773, 3.34e-08, 0.00
17.200, 3.55e-08, 0.00
17.641, 3.34e-08, 0.00
18.068, 4.02e-08, 0.00
18.508, 4.02e-08, 0.00
18.850, 3.31e-08, 0.00
19.249, 4.86e-08, 0.00
19.576, 3.69e-08, 0.00
20.018, 3.52e-08, 0.00
20.449, 3.41e-08, 0.00
20.792, 3.94e-08, 0.00
21.201, 4.73e-08, 0.00
21.544, 4.73e-08, 0.00
21.945, 3.40e-08, 0.00
22.271, 4.72e-08, 0.00
22.592, 3.19e-08, 0.00
23.033, 3.43e-08, 0.00
23.460, 3.32e-08, 0.00
23.883, 3.27e-08, 0.00
24.210, 5.28e-08, 0.00
24.429, 5.28e-08, 0.00
24.750, 4.70e-08, 0.00
25.196, 5.65e-08, 0.00
25.638, 4.26e-08, 0.00
25.980, 3.18e-08, 0.00
26.405, 3.92e-08, 0.00
26.827, 6.05e-08, 0.00
27.173, 3.19e-08, 0.00
27.515, 4.60e-08, 0.00
27.935, 3.15e-08, 0.00
28.280, 7.88e-08, 0.00
28.623, 4.72e-08, 0.00
29.023, 3.92e-08, 0.00
29.380, 3.34e-08, 0.00
29.789, 4.71e-08, 0.00
30.138, 4.71e-08, 0.00
30.541, 3.79e-08, 0.00
30.862, 4.70e-08, 0.00
31.191, 3.94e-08, 0.00
31.632, 3.86e-08, 0.00
32.078, 3.50e-08, 0.00
32.500, 3.60e-08, 0.00
32.941, 3.35e-08, 0.00
33.368, 3.34e-08, 0.00
33.808, 3.51e-08, 0.00
34.235, 3.37e-08, 0.00
34.657, 3.48e-08, 0.00
34.978, 4.77e-08, 0.00
35.303, 3.58e-08, 0.00
35.744, 3.31e-08, 0.00
36.171, 3.36e-08, 0.00
36.492, 4.73e-08, 0.00
36.831, 3.92e-08, 0.00
37.258, 3.21e-08, 0.00
37.680, 3.36e-08, 0.00
38.001, 4.73e-08, 0.00
38.326, 4.71e-08, 0.00
38.767, 3.40e-08, 0.00
39.194, 3.77e-08, 0.00
39.549, 3.76e-08, 0.00
39.895, 4.73e-08, 0.00
40.283, 3.45e-08, 0.00
40.628, 3.34e-08, 0.00
40.950, 4.60e-08, 0.00
41.359, 3.68e-08, 0.00
41.702, 3.36e-08, 0.00
42.022, 5.42e-08, 0.00
42.429, 3.47e-08, 0.00
42.870, 3.18e-08, 0.00
43.297, 5.42e-08, 0.00
43.618, 4.45e-08, 0.00
43.980, 3.16e-08, 0.00
44.306, 3.79e-08, 0.00
44.627, 4.23e-08, 0.00
45.046, 5.23e-08, 0.00
45.394, 3.98e-08, 0.00
45.814, 3.18e-08, 0.00
46.162, 5.23e-08, 0.00
46.581, 3.18e-08, 0.00
46.924, 3.19e-08, 0.00
47.250, 4.68e-08, 0.00
47.650, 3.89e-08, 0.00
47.971, 4.65e-08, 0.00
48.317, 3.20e-08, 0.00
48.657, 7.04e-08, 0.00
48.999, 4.70e-08, 0.00
