time, power, status
11.139, 2.00e-09, 0.00
11.564, 2.45e-09, 0.00
11.972, 3.29e-09, 0.00
12.422, 2.22e-09, 0.00
12.766, 2.38e-09, 0.00
13.194, 2.00e-09, 0.00
13.638, 2.10e-09, 0.00
14.068, 2.74e-09, 0.00
14.411, 2.50e-09, 0.00
14.755, 2.30e-09, 0.00
15.103, 2.29e-09, 0.00
15.506, 1.87e-09, 0.00
15.950, 3.94e-09, 0.00
16.279, 2.47e-09, 0.00
16.602, 4.23e-09, 0.00
17.071, 1.96e-09, 0.00
17.415, 2.50e-09, 0.00
17.838, 2.10e-09, 0.00
18.267, 1.85e-09, 0.00
18.591, 2.59e-09, 0.00
18.933, 1.91e-09, 0.00
19.363, 1.83e-09, 0.00
19.686, 1.88e-09, 0.00
20.041, 1.93e-09, 0.00
20.477, 1.87e-09, 0.00
20.921, 1.95e-09, 0.00
21.273, 1.89e-09, 0.00
21.616, 2.41e-09, 0.00
22.021, 1.89e-09, 0.00
22.470, 1.87e-09, 0.00
22.814, 3.39e-09, 0.00
23.223, 1.85e-09, 0.00
23.665, 2.00e-09, 0.00
24.095, 1.94e-09, 0.00
24.418, 2.88e-09, 0.00
24.761, 1.99e-09, 0.00
25.189, 1.98e-09, 0.00
25.633, 2.36e-09, 0.00
26.056, 2.04e-09, 0.00
26.505, 2.17e-09, 0.00
26.849, 2.12e-09, 0.00
27.178, 2.41e-09, 0.00
27.580, 2.03e-09, 0.00
27.903, 2.38e-09, 0.00
28.250, 2.20e-09, 0.00
28.595, 1.95e-09, 0.00
29.017, 2.25e-09, 0.00
29.446, 2.04e-09, 0.00
29.769, 2.63e-09, 0.00
30.117, 1.88e-09, 0.00
30.582, 2.17e-09, 0.00
30.985, 1.88e-09, 0.00
31.418, 2.04e-09, 0.00
31.741, 2.67e-09, 0.00
32.074, 1.94e-09, 0.00
32.397, 2.53e-09, 0.00
32.740, 3.62e-09, 0.00
33.090, 1.99e-09, 0.00
33.493, 2.38e-09, 0.00
33.836, 2.37e-09, 0.00
34.165, 2.27e-09, 0.00
34.608, 1.88e-09, 0.00
35.052, 3.21e-09, 0.00
35.501, 1.94e-09, 0.00
35.846, 2.05e-09, 0.00
36.254, 2.35e-09, 0.00
36.597, 1.99e-09, 0.00
37.021, 2.74e-09, 0.00
37.350, 2.55e-09, 0.00
37.693, 3.60e-09, 0.00
38.123, 1.95e-09, 0.00
38.446, 1.91e-09, 0.00
38.810, 2.00e-09, 0.00
39.218, 2.47e-09, 0.00
39.561, 1.87e-09, 0.00
39.906, 3.43e-09, 0.00
40.305, 2.42e-09, 0.00
40.656, 2.27e-09, 0.00
40.980, 2.43e-09, 0.00
41.432, 1.90e-09, 0.00
41.877, 1.99e-09, 0.00
42.309, 4.03e-09, 0.00
42.652, 3.14e-09, 0.00
42.975, 2.00e-09, 0.00
43.424, 1.94e-09, 0.00
43.867, 1.91e-09, 0.00
44.296, 1.88e-09, 0.00
44.739, 1.99e-09, 0.00
45.169, 1.85e-09, 0.00
45.611, 4.13e-09, 0.00
46.055, 1.99e-09, 0.00
46.405, 2.32e-09, 0.00
46.808, 1.94e-09, 0.00
47.137, 2.37e-09, 0.00
47.479, 2.12e-09, 0.00
47.903, 2.00e-09, 0.00
48.231, 3.04e-09, 0.00
48.573, 3.83e-09, 0.00
49.017, 1.94e-09, 0.00
49.366, 2.51e-09, 0.00
49.788, 1.87e-09, 0.00
50.217, 2.01e-09, 0.00
50.661, 2.09e-09, 0.00
