time, power, status
11.351, 1.54e-08, 0.00
11.772, 2.24e-08, 0.00
12.101, 1.42e-08, 0.00
12.463, 3.36e-08, 0.00
12.803, 1.62e-08, 0.00
13.129, 1.49e-08, 0.00
13.469, 1.61e-08, 0.00
13.889, 1.45e-08, 0.00
14.255, 2.61e-08, 0.00
14.596, 2.27e-08, 0.00
15.001, 2.45e-08, 0.00
15.341, 2.27e-08, 0.00
15.681, 2.40e-08, 0.00
16.128, 2.37e-08, 0.00
16.569, 2.40e-08, 0.00
16.910, 1.33e-08, 0.00
17.255, 1.58e-08, 0.00
17.597, 1.45e-08, 0.00
17.915, 2.79e-08, 0.00
18.263, 1.46e-08, 0.00
18.582, 1.49e-08, 0.00
18.924, 1.42e-08, 0.00
19.330, 2.11e-08, 0.00
19.683, 1.32e-08, 0.00
20.115, 1.28e-08, 0.00
20.456, 2.59e-08, 0.00
20.796, 2.40e-08, 0.00
21.245, 2.37e-08, 0.00
21.689, 2.38e-08, 0.00
22.135, 2.36e-08, 0.00
22.497, 1.47e-08, 0.00
22.837, 2.56e-08, 0.00
23.162, 2.24e-08, 0.00
23.502, 2.19e-08, 0.00
23.921, 1.41e-08, 0.00
24.269, 2.78e-08, 0.00
24.608, 1.58e-08, 0.00
25.034, 1.40e-08, 0.00
25.376, 1.57e-08, 0.00
25.716, 1.63e-08, 0.00
26.121, 1.45e-08, 0.00
26.461, 1.67e-08, 0.00
26.822, 2.25e-08, 0.00
27.246, 1.51e-08, 0.00
27.687, 2.79e-08, 0.00
28.014, 1.64e-08, 0.00
28.353, 1.42e-08, 0.00
28.674, 1.42e-08, 0.00
29.019, 1.48e-08, 0.00
29.460, 1.48e-08, 0.00
29.812, 1.41e-08, 0.00
30.226, 1.58e-08, 0.00
30.567, 3.03e-08, 0.00
31.017, 1.42e-08, 0.00
31.360, 1.87e-08, 0.00
31.704, 1.61e-08, 0.00
32.110, 3.25e-08, 0.00
32.449, 1.62e-08, 0.00
32.790, 2.22e-08, 0.00
33.116, 1.61e-08, 0.00
33.456, 1.57e-08, 0.00
33.776, 1.67e-08, 0.00
34.122, 1.42e-08, 0.00
34.563, 1.42e-08, 0.00
34.925, 2.25e-08, 0.00
35.350, 1.61e-08, 0.00
35.711, 2.55e-08, 0.00
36.117, 2.34e-08, 0.00
36.457, 2.88e-08, 0.00
36.798, 2.37e-08, 0.00
37.124, 2.22e-08, 0.00
37.464, 1.36e-08, 0.00
37.804, 2.73e-08, 0.00
38.130, 2.38e-08, 0.00
38.492, 1.36e-08, 0.00
38.832, 2.56e-08, 0.00
39.250, 1.28e-08, 0.00
39.577, 2.67e-08, 0.00
39.945, 2.22e-08, 0.00
40.367, 2.38e-08, 0.00
40.808, 2.35e-08, 0.00
41.137, 1.36e-08, 0.00
41.497, 1.32e-08, 0.00
41.838, 2.38e-08, 0.00
42.263, 2.82e-08, 0.00
42.584, 2.37e-08, 0.00
43.030, 2.27e-08, 0.00
43.370, 2.20e-08, 0.00
43.710, 1.35e-08, 0.00
44.155, 1.30e-08, 0.00
44.517, 2.37e-08, 0.00
44.941, 3.00e-08, 0.00
45.382, 2.26e-08, 0.00
45.703, 2.26e-08, 0.00
46.048, 1.28e-08, 0.00
46.388, 2.32e-08, 0.00
46.749, 2.22e-08, 0.00
47.154, 2.43e-08, 0.00
47.494, 2.24e-08, 0.00
47.834, 2.24e-08, 0.00
48.181, 2.37e-08, 0.00
48.521, 2.19e-08, 0.00
48.946, 2.41e-08, 0.00
49.298, 1.28e-08, 0.00
49.629, 2.36e-08, 0.00
49.975, 2.41e-08, 0.00
50.299, 2.22e-08, 0.00
50.700, 2.37e-08, 0.00
51.030, 2.20e-08, 0.00
51.370, 1.35e-08, 0.00
51.710, 2.48e-08, 0.00
52.037, 2.45e-08, 0.00
52.376, 2.21e-08, 0.00
52.799, 2.16e-08, 0.00
53.146, 2.36e-08, 0.00
53.566, 1.28e-08, 0.00
53.928, 2.38e-08, 0.00
54.254, 2.21e-08, 0.00
54.594, 1.28e-08, 0.00
55.000, 2.17e-08, 0.00
55.340, 1.32e-08, 0.00
55.680, 2.36e-08, 0.00
56.006, 2.42e-08, 0.00
56.346, 2.19e-08, 0.00
56.708, 2.29e-08, 0.00
57.114, 1.75e-08, 0.00
57.454, 1.67e-08, 0.00
57.794, 2.41e-08, 0.00
58.240, 2.37e-08, 0.00
