time, power, status
5276.239, 1.07e-07, 0.00
5276.573, 9.23e-08, 0.00
5276.913, 6.10e-08, 0.00
5277.356, 6.17e-08, 0.00
5277.696, 1.08e-07, 0.00
5278.016, 1.06e-07, 0.00
5278.473, 1.06e-07, 0.00
5278.807, 9.24e-08, 0.00
5279.133, 6.05e-08, 0.00
5279.492, 1.07e-07, 0.00
5279.828, 9.23e-08, 0.00
5280.254, 1.07e-07, 0.00
5280.587, 9.30e-08, 0.00
5280.928, 6.13e-08, 0.00
5281.272, 1.07e-07, 0.00
5281.609, 6.72e-08, 0.00
5281.945, 1.22e-07, 0.00
5282.284, 1.07e-07, 0.00
5282.621, 9.28e-08, 0.00
5283.027, 1.07e-07, 0.00
5283.361, 9.27e-08, 0.00
5283.702, 6.13e-08, 0.00
5284.065, 1.07e-07, 0.00
5284.475, 1.00e-07, 0.00
5284.814, 1.07e-07, 0.00
5285.258, 1.07e-07, 0.00
5285.698, 1.07e-07, 0.00
5286.019, 9.22e-08, 0.00
5286.363, 6.03e-08, 0.00
5286.721, 1.07e-07, 0.00
5287.123, 1.14e-07, 0.00
5287.457, 1.07e-07, 0.00
5287.789, 9.27e-08, 0.00
5288.136, 6.40e-08, 0.00
5288.494, 1.07e-07, 0.00
5288.910, 9.71e-08, 0.00
5289.236, 1.07e-07, 0.00
5289.570, 9.18e-08, 0.00
5289.910, 6.03e-08, 0.00
5290.273, 1.06e-07, 0.00
5290.689, 1.23e-07, 0.00
5291.028, 1.07e-07, 0.00
5291.361, 9.24e-08, 0.00
5291.723, 9.68e-08, 0.00
5292.144, 6.02e-08, 0.00
5292.481, 1.07e-07, 0.00
5292.817, 9.22e-08, 0.00
5293.165, 6.03e-08, 0.00
5293.501, 1.07e-07, 0.00
5293.834, 1.07e-07, 0.00
5294.249, 1.08e-07, 0.00
5294.615, 9.21e-08, 0.00
5295.022, 1.07e-07, 0.00
5295.358, 9.23e-08, 0.00
5295.697, 6.02e-08, 0.00
5296.025, 6.02e-08, 0.00
5296.366, 1.06e-07, 0.00
5296.699, 7.77e-08, 0.00
5297.045, 1.36e-07, 0.00
5297.482, 6.03e-08, 0.00
5297.841, 1.47e-07, 0.00
5298.182, 7.38e-08, 0.00
5298.602, 6.07e-08, 0.00
5298.963, 8.25e-08, 0.00
5299.290, 6.07e-08, 0.00
5299.709, 6.18e-08, 0.00
5300.157, 6.05e-08, 0.00
5300.515, 1.47e-07, 0.00
5300.852, 7.44e-08, 0.00
5301.257, 6.26e-08, 0.00
5301.578, 7.38e-08, 0.00
5301.918, 6.10e-08, 0.00
5302.285, 6.43e-08, 0.00
5302.605, 7.44e-08, 0.00
5303.031, 6.14e-08, 0.00
5303.371, 7.49e-08, 0.00
5303.725, 6.24e-08, 0.00
5304.118, 6.12e-08, 0.00
5304.579, 1.51e-07, 0.00
5304.915, 6.66e-08, 0.00
5305.263, 1.61e-07, 0.00
5305.701, 5.98e-08, 0.00
5306.045, 1.30e-07, 0.00
5306.381, 7.35e-08, 0.00
5306.797, 6.52e-08, 0.00
5307.240, 6.03e-08, 0.00
5307.598, 1.07e-07, 0.00
5308.019, 1.26e-07, 0.00
5308.353, 1.07e-07, 0.00
5308.686, 9.34e-08, 0.00
5309.050, 1.28e-07, 0.00
5309.462, 6.03e-08, 0.00
5309.820, 1.07e-07, 0.00
5310.242, 9.60e-08, 0.00
5310.563, 1.07e-07, 0.00
5311.024, 1.06e-07, 0.00
5311.462, 1.06e-07, 0.00
5311.795, 9.27e-08, 0.00
5312.141, 6.05e-08, 0.00
5312.578, 6.01e-08, 0.00
5312.918, 1.08e-07, 0.00
5313.361, 1.08e-07, 0.00
5313.694, 9.29e-08, 0.00
5314.052, 6.03e-08, 0.00
5314.376, 1.28e-07, 0.00
5314.713, 1.07e-07, 0.00
5315.059, 9.29e-08, 0.00
5315.480, 1.06e-07, 0.00
5315.816, 9.22e-08, 0.00
5316.180, 1.20e-07, 0.00
5316.514, 1.06e-07, 0.00
5316.931, 1.24e-07, 0.00
5317.269, 1.06e-07, 0.00
5317.603, 9.32e-08, 0.00
5317.943, 6.05e-08, 0.00
5318.285, 1.07e-07, 0.00
5318.624, 9.35e-08, 0.00
5318.965, 6.40e-08, 0.00
5319.386, 1.03e-07, 0.00
5319.720, 6.07e-08, 0.00
5320.083, 1.07e-07, 0.00
5320.500, 1.07e-07, 0.00
5320.834, 1.07e-07, 0.00
5321.154, 7.41e-08, 0.00
5321.493, 6.14e-08, 0.00
5321.834, 9.49e-08, 0.00
5322.179, 6.87e-08, 0.00
5322.617, 6.20e-08, 0.00
5322.975, 1.07e-07, 0.00
5323.391, 1.21e-07, 0.00
5323.730, 1.07e-07, 0.00
5324.051, 9.45e-08, 0.00
5324.391, 9.18e-08, 0.00
5324.735, 1.07e-07, 0.00
5325.162, 1.06e-07, 0.00
5325.495, 9.32e-08, 0.00
5325.832, 6.04e-08, 0.00
5326.158, 1.27e-07, 0.00
5326.510, 1.07e-07, 0.00
5326.948, 1.07e-07, 0.00
5327.391, 1.07e-07, 0.00
5327.724, 6.03e-08, 0.00
