Wavelength (nm,Intensity AC 1
194.9648667,1137.0
195.23630391108566,1059.0
195.50773147432525,1041.0
195.77914938969263,997.0
196.0505576571618,1014.0
196.32195627670666,1100.0
196.59334524830112,1143.0
196.86472457191908,1120.0
197.13609424753452,1141.0
197.4074542751213,1144.0
197.67880465465336,1138.0
197.9501453861046,1149.0
198.221476469449,1154.0
198.49279790466042,1129.0
198.7641096917128,1147.0
199.03541183058002,1147.0
199.3067043212361,1185.0
199.5779871636549,1157.0
199.84926035781032,1173.0
200.12052390367631,1154.0
200.3917778012268,1187.0
200.66302205043567,1166.0
200.93425665127685,1172.0
201.20548160372428,1175.0
201.4766969077519,1163.0
201.74790256333358,1159.0
202.01909857044328,1161.0
202.29028492905485,1153.0
202.56146163914232,1181.0
202.83262870067955,1158.0
203.10378611364044,1184.0
203.37493387799896,1202.0
203.64607199372895,1187.0
203.91720046080442,1171.0
204.18831927919925,1167.0
204.45942844888737,1181.0
204.73052796984268,1175.0
205.0016178420391,1149.0
205.2726980654506,1179.0
205.54376864005107,1180.0
205.81482956581436,1171.0
206.08588084271452,1162.0
206.3569224707254,1181.0
206.6279544498209,1184.0
206.89897677997493,1203.0
207.1699894611615,1167.0
207.44099249335446,1182.0
207.71198587652776,1203.0
207.9829696106553,1186.0
208.25394369571094,1169.0
208.52490813166872,1183.0
208.79586291850254,1176.0
209.0668080561862,1182.0
209.33774354469375,1169.0
209.60866938399909,1168.0
209.87958557407612,1176.0
210.15049211489873,1173.0
210.42138900644082,1174.0
210.69227624867642,1187.0
210.96315384157936,1175.0
211.2340217851236,1190.0
211.504880079283,1162.0
211.77572872403158,1182.0
212.0465677193432,1192.0
212.31739706519178,1209.0
212.58821676155122,1158.0
212.8590268083955,1205.0
213.1298272056985,1178.0
213.40061795343414,1211.0
213.67139905157634,1149.0
213.94217050009902,1193.0
214.21293229897614,1165.0
214.48368444818158,1190.0
214.75442694768924,1166.0
215.0251597974731,1179.0
215.29588299750702,1188.0
215.56659654776496,1169.0
215.83730044822082,1146.0
216.10799469884853,1187.0
216.378679299622,1193.0
216.64935425051522,1209.0
216.92001955150198,1168.0
217.19067520255626,1177.0
217.46132120365203,1166.0
217.73195755476314,1176.0
218.00258425586358,1144.0
218.27320130692718,1171.0
218.54380870792792,1163.0
218.81440645883973,1198.0
219.0849945596365,1157.0
219.35557301029212,1198.0
219.6261418107806,1165.0
219.8967009610758,1180.0
220.16725046115164,1136.0
220.43779031098202,1163.0
220.70832051054094,1180.0
220.97884105980225,1159.0
221.2493519587399,1163.0
221.5198532073278,1166.0
221.79034480553983,1186.0
222.06082675335,1202.0
222.33129905073216,1168.0
222.60176169766024,1170.0
222.87221469410818,1169.0
223.14265804004987,1174.0
223.41309173545932,1155.0
223.6835157803103,1177.0
223.95393017457684,1197.0
224.22433491823284,1182.0
224.4947300112522,1168.0
224.76511545360884,1210.0
225.0354912452767,1181.0
225.3058573862297,1191.0
225.57621387644173,1157.0
225.84656071588677,1194.0
226.11689790453866,1183.0
226.3872254423714,1210.0
226.65754332935884,1151.0
226.92785156547495,1153.0
227.1981501506936,1155.0
227.46843908498877,1184.0
227.7387183683344,1177.0
228.0089880007043,1178.0
228.27924798207246,1163.0
228.54949831241277,1191.0
228.8197389916992,1180.0
229.08997001990565,1190.0
229.36019139700602,1179.0
229.63040312297423,1209.0
229.90060519778424,1170.0
230.17079762140995,1188.0
230.44098039382527,1186.0
230.71115351500407,1193.0
230.98131698492037,1165.0
231.25147080354805,1185.0
231.52161497086098,1159.0
231.79174948683314,1213.0
232.06187435143846,1165.0
232.33198956465083,1195.0
232.60209512644417,1198.0
232.87219103679237,1192.0
233.1422772956694,1156.0
233.41235390304922,1166.0
233.68242085890563,1158.0
233.95247816321262,1180.0
234.22252581594412,1182.0
234.49256381707403,1201.0
234.7625921665763,1159.0
235.0326108644248,1161.0
235.30261991059345,1149.0
235.57261930505626,1192.0
235.84260904778702,1169.0
236.11258913875972,1178.0
236.3825595779483,1179.0
236.65252036532667,1180.0
236.92247150086874,1163.0
237.19241298454838,1196.0
237.46234481633957,1165.0
237.73226699621623,1182.0
238.00217952415227,1177.0
238.27208240012158,1206.0
238.54197562409814,1164.0
238.8118591960558,1162.0
239.08173311596855,1183.0
239.3515973838103,1205.0
239.62145199955484,1172.0
239.89129696317627,1211.0
240.16113227464845,1179.0
240.43095793394528,1163.0
240.70077394104064,1163.0
240.97058029590852,1182.0
241.24037699852283,1170.0
241.51016404885752,1169.0
241.77994144688643,1142.0
242.04970919258346,1163.0
242.31946728592266,1176.0
242.58921572687785,1194.0
242.85895451542294,1160.0
243.12868365153196,1162.0
243.39840313517874,1174.0
243.66811296633722,1170.0
243.9378131449813,1156.0
244.2075036710849,1179.0
244.47718454462196,1188.0
244.74685576556644,1211.0
245.01651733389218,1155.0
245.28616924957313,1192.0
245.55581151258326,1186.0
245.82544412289644,1178.0
246.09506708048661,1185.0
246.36468038532763,1201.0
246.6342840373935,1193.0
246.9038780366581,1200.0
247.1734623830954,1155.0
247.44303707667922,1163.0
247.71260211738357,1170.0
247.98215750518236,1206.0
248.25170324004947,1198.0
248.5212393219588,1178.0
248.79076575088433,1173.0
249.06028252679997,1172.0
249.32978964967967,1189.0
249.59928711949726,1214.0
249.86877493622674,1181.0
250.13825309984196,1175.0
250.4077216103169,1152.0
250.67718046762548,1187.0
250.94662967174156,1214.0
251.21606922263916,1220.0
251.4854991202921,1171.0
251.75491936467432,1181.0
252.0243299557598,1176.0
252.29373089352242,1203.0
252.5631221779361,1179.0
252.83250380897474,1164.0
253.1018757866123,1168.0
253.37123811082267,1198.0
253.6405907815798,1154.0
253.9099337988576,1171.0
254.1792671626299,1179.0
254.4485908728708,1188.0
254.7179049295541,1148.0
254.98720933265372,1168.0
255.25650408214364,1175.0
255.52578917799767,1168.0
255.79506462018986,1153.0
256.06433040869405,1150.0
256.33358654348416,1174.0
256.60283302453416,1180.0
256.87206985181797,1162.0
257.1412970253095,1176.0
257.41051454498256,1162.0
257.6797224108112,1174.0
257.9489206227693,1144.0
258.2181091808308,1173.0
258.48728808496963,1178.0
258.7564573351596,1210.0
259.0256169313748,1150.0
259.2947668735891,1186.0
259.5639071617763,1175.0
259.83303779591046,1188.0
260.10215877596534,1160.0
260.37127010191506,1182.0
260.64037177373336,1167.0
260.90946379139433,1177.0
261.17854615487175,1143.0
261.4476188641396,1162.0
261.7166819191719,1169.0
261.98573531994236,1184.0
262.254779066425,1146.0
262.5238131585938,1145.0
262.7928375964225,1157.0
263.0618523798853,1198.0
263.33085750895583,1157.0
263.59985298360823,1184.0
263.86883880381635,1176.0
264.1378149695541,1167.0
264.40678148079536,1151.0
264.675738337514,1182.0
264.94468553968426,1185.0
265.2136230872796,1206.0
265.48255098027425,1153.0
265.75146921864206,1158.0
